id,accreditations,alternate_name,date_incorporated,description,email,funding_sources,legal_status,licenses,name,tax_id,tax_status,website
139028,,Govans Economic Management Senate (GEMS),,"Helps low and moderate income individuals become eligible for affordable housing. Recommends lending institutions to help purchase homes. Offers clients pre- and post-homeownership counseling, foreclosure and default prevention and reverse mortgages. Purchases deteriorated houses and renovates them for sale to low to moderate income clients.",gemscdcl@aol.com,,,,"New Govans Economic Management Senate, The",,,
137935,,,,"Provides services to families to help with parent/child issues, single parenthood, child sexual abuse, family violence, teen parenting, relationship disruption and elder care/caregiving.",info@fcsmd.org,,,,"Family & Children's Services of Central Maryland, Inc.",,,http://www.fcsmd.org
137870,,,,Provides emergency food to residents of northwest Baltimore City. Also operates the share program.,concordbaptist@earthlink.net,,,,Concord Baptist Church,,,http://www.concordbaptistchurch.net
139747,,,,Provides job readiness and job placement assistance for displaced individuals looking for employment and enhancement opportunities.,rcarroll@businessinterfaceinc.com,,,,Business Interface,,,http://www.businessinterfaceinc.com
138156,,,,"Provides a warehouse for donated food that is distributed to member agencies, including soup kitchens, pantries and residential programs.",,,,,Maryland Food Bank,,,http://www.mdfoodbank.org
138044,,,,An outpatient facility for those referred by the court system for a DWI.,,,,,"Heart Group, The",,,
138551,,,,"A private, non-profit organization which helps severely emotionally troubled adolescents grow into productive and self-sufficient adults by providing a comprehensive range of programs and services tailored to fit their individual needs.",,,,,"Woodbourne Center, Inc.",,,http://www.woodbourne.org
139710,,,,"Provides free lunch, food pantry, substance abuse meetings and resources as needed.",ssameevents@aol.com,,,,St. Stephens AME Church,,,http://www.ssame.org
139340,,,,"Member organizations provide a range of services that offer support and assistance for fathers, so that children have a father or a father figure positively involved in her or his life.",lhenry@acy.org,,,,MD Regional Practitioner's Network for Fathers/Families,,,http://www.mrpnff.org
138382,,,,Operates two transitional houses for men with substance abuse issues  in  Baltimore.,,,,,"Baltimore Station, The",,,http://www.baltimorestation.org
138228,,,,"Provides information, emergency financial assistance and a summer camp for those with hemophilia or other bleeding disorders.  Volunteers welcome.",miller8043@comcast.net,,,,"Hemophilia Foundation of Maryland, Inc.",,,http://www.hfmonline.org
139439,,,,Offers tax assistance.,,,,,Mt. Pleasant Church & Ministries,,,http://www.mountpleasant.org
137831,,,,"Rental apartments for persons ages 62 years and older, who are able to live independently.  Renters pay 30% of their income, utilities included.",ccha@toad.net,,,,"Christ Church Harbor Apartments, Inc.",,,
139086,,,,"Provides grants to non-profit organizations for the purpose of education, arts, culture and child development.",,,,,Baltimore Community Foundation,,,http://www.bcf.org
137630,,,,"Promotes the fight against heart disease by educating the public, supporting a variety of programs that encourage a heart-healthy lifestyle and funding research.",mary.toland@heart.org,,,,"American Heart Association, Maryland Office",,,http://www.americanheart.org
138195,,,,"Provides advocacy, clothing stores, and information and referral to veterans in the central Maryland area.",,,,,Military Order of The Purple Heart,,,http://www.purpleheart.org
138603,,,,Provides Maryland State Income Tax information and forms.,taxhelp@comp.state.md.us,,,,Maryland State Income Tax Information,,,http://www.marylandtaxes.com
139012,,Christmas in April,,"On the last Saturday in April, volunteers work to repair and  renovate homes based on need. Homeowners are selected from their local community centers. Work may include plumbing, electrical work, carpentry, landscaping, yard clean-up and trash removal. Monetary donations are welcome.",info@rebuildingtogetherbaltimore.org,,,,"Rebuilding Together, Baltimore",,,http://www.rtbaltimore.org
139442,,,,Oversees the operation of program that offers rehabilitation and support services for individuals with psychiatric and other disabling conditions.,dalem@peopleline.org,,,,People Encouraging People (Corp. Office),,,http://www.peponline.org
139696,,,,"Works with birth parents and adoptive parents dealing with an unexpected pregnancy make a decision that is best for them and their unborn child.  Services include outreach to birth parents, birth parent counseling, home study and post placement services. They also provide placement of children in adoptive homes, and information seminars on adoption related topics.",dr.kirschner@adoptionmakesfamily.org,,,,"Adoption Makes Family, Inc.",,,http://www.adoptionmakesfamily.org
138087,,,,"Offers a wide variety of recreational, social, educational, fitness and cultural programs for all age groups.",info@jcc.org,,,,Jewish Community Center of Greater Baltimore,,,http://www.jcc.org
137688,,,,A professional organization of physicians practicing in Baltimore City.  Provides Baltimore City residents with information about these physicians.,bcms@erols.com,,,,Baltimore City Medical Society,,,http://www.bcmsdocs.org
138592,,,,"Provides a hot lunch, clothing, financial assistance, tutoring, recreation and health services for residents of zip codes 21230 and 21223.",bmclennan@paulsplaceoutreach.org,,,,"Paul's Place, Inc.",,,http://www.paulsplaceoutreach.org
139383,,,,"Provides emergency food and a soup kitchen; clothing, after school program, holiday assistance, neighborhood revitalization and N.A. meetings.",,,,,"Ames Shalom Community, Inc.",,,
139100,,,,"Christian ministry offering free, one year residential program for drug addicts, alcoholics and other interested women.",bmoreout@aol.com,,,,Baltimore Outreach Ministry,,,
137958,,,,"Operates the Franciscan Center, which provides assistance for low-income Baltimore City residents, including a soup kitchen, emergency food and clothing and other services. Also operates the St. Elizabeth school.",,,,,Sisters of St. Francis of Assisi,,,
139045,,CHAI,,"Offers homeownership and credit counseling for first time home buyers, apartment referrals, home repairs for seniors and assistance with home improvements for residents in northwest Baltimore.",info@chaibaltimore.org,,,,"CHAI (Comprehensive Housing Assistance, Inc.)",,,http://www.chaibaltimore.org
137734,,,,"Provides employment, training and services to blind and multi-handicapped blind adults.",rlerdahl@bism.com,,,,Blind Industries and Services of MD,,,http://www.bism.com
138091,,,,Provides general medical services and specialized programs and services for the community as well as Maryland residents.,,,,,Johns Hopkins Bayview Medical Center,,,http://www.hopkinsbayview.org
138584,,Maryland State Dept. of Assessments & Taxation,,Completes assessments on properties and businesses throughout the state of Maryland. Provides a credit for the real property tax bill and a renter's tax credit for persons of all ages who qualify on the basis of gross household income.,,,,,Maryland Dept. of Assessments & Taxation,,,http://www.dat.state.md.us
137671,,,,An outreach ministry of 41 churches that provides emergency food and funds.,actc316@verizon.net,,,,Assistance Center of Towson Churches,,,
139116,,,,Operates a food pantry.,eanderson@mbcs.edu,,,,Greater Grace World Outreach,,,http://www.ggwo.org
139815,,,,Offers one month supply of food for a qualifying individuals.,jcunityinc@cs.com,,,,"J&C Unity, Inc.",,,http://www.jcunity.com
138642,,,,"Sponsors a program that assists Baltimore County students who need assistance with clothing, prescriptions, food and/or other supplies to attend school regularly.",,,,,Teachers Association of Baltimore County (TABCO),,,http://tabco.mstanea.org/index.htm
138212,,,,Operates a food pantry and distributes clothing in zipcodes 21216 and 21217.,mthebron.baptistc@verizon.net,,,,Mt. Hebron Baptist Church,,,
139287,,Dru Healthy Families Maryland,,This program is a part of the Baltimore's Success by Six Corporation Partnership. Families who voluntarily agree to be a part of the program are assigned a Family Service Worker who tailors services to meet individual family needs.,avettahughes@hotmail.com,,,,DRU/ Mondawmin Healthy Families,,,http://www.fcsmd.org/programs/druhealthyfamilies/
138479,,,,"Funds services which help families, children, persons with disabilities, the elderly, the hungry, homeless and many more.  Works in partnership with other organizations to address critical community problems.",,,,,United Way of Central Maryland,,,http://www.uwcm.org
139268,,,,Provides in-home (off-site) psychiatric support for people with serious persistent mental illness,hchaim@aol.com,,,,"Care Connection, Inc.",,,
138300,,,,"Provides transitional and permanent housing, including active assistance and supportive services to the most vulnerable homeless adults.  Also addresses the root causes of poverty and homelessness.",plase@projectplase.org,,,,"Project PLASE, Inc.",,,http://www.projectplase.org
138750,,,,"Provides kidney patients and their families with financial assistance, medical alert jewelry, emergency transportation funds, donor services (automobiles), information materials, workshops, support groups, training for professionals, and organ donor cards.  Teen and adult volunteers welcome.",rmcguire@kidneymd.org,,,,National Kidney Foundation of Maryland,,,http://www.kidneymd.org
139141,,,,OVERVIEW: Revitalizes the community by restoring parks and area homes and coordinates public safety initiatives. Acts as a property manager for affordable rental units. Sponsors community-building events in Patterson Park and other neighborhood celebrations.,,,,,Patterson Park Community Development Corp.,,,http://www.ppcdc.org
139454,,,,Assists families meet children's basic needs and prevent neglect.,,,,,Family Connections,,,http://www.family.umaryland.edu
137919,,,,"Provides a food pantry, eviction assistance, outpatient substance abuse counseling, and a summer day camp for children. Holiday assistance also offered.  Adult volunteers welcome.",jlockwood@echo-house.org,,,,Echo House Multi-Service Center,,,http://www.echo-house.org
138245,,Maryland State Office of the Attorney General,,Provides attorneys who represent all state agencies.  Also provides the Consumer Protection Divisions,oag@oag.state.md.us,,,,Maryland Office of the Attorney General,,,http://www.oag.state.md.us
138615,,Maryland Lupus Foundation,,"Provides educational and psychological support to lupus patients and their families, educates and increases the awareness of public and health professionals about lupus, and funds clinical and basic scientific research on lupus.",info@lupusmd.org,,,,Lupus Mid-Atlantic,,,http://www.lupusmd.org
139355,,,,"Provides accommodations and travel programs worldwide. Offers nearly 4,500 hostels in over 70 countries. 80 hostels are in the U.S. Hostels offer dormitory-style rooms with separate quarters for men and women.",,,,,Hostelling International - USA,,,http://www.hiusa.org
138401,,,,Provides emergency food and a soup kitchen to residents of the Sandtown/Winchester community.,,,,,St. Gregory the Great Church,,,
139139,,,,"Provides in-home services, including advocacy, companionship, personal care, bathing, respite and hospice care, and other non-professional assistance to persons in need.",,,,,Home Care Specialties,,,
138682,,Maryland State Worker's Compensation Commission,,Receives reports of employees injured on-the-job and adjudicates claims for compensation within the law.,Info@wcc.state.md.us,,,,Worker's Compensation Commission,,,http://www.wcc.state.md.us
138728,,,,"Provides shelter, meals, showers and clothing for homeless men, women and children.",,,,,Heart's Place Services Shelter,,,
138397,,,,Operates a food pantry and financial assistance program.,stliz1@comcast.net,,,,St. Elizabeth's Church,,,
137598,,"AIM (Action in Maturity, Inc.)",,"Provides information & referral, classes, social events, transportation and other services to seniors primarily residing in north Baltimore.",aim@actioninmaturity.org,,,,Action in Maturity (AIM),,,http://www.actioninmaturity.org
139302,,,,Provides a confidential support group for gay fathers and a monthly newsletter.,info@gfcbaltimore.org,,,,Gay Fathers' Coalition of Baltimore,,,http://www.gfcbaltimore.org
138143,,,,"Serves the needs of all 501(c) organizations in Maryland through advocacy, cooperative buying, training and technical assistance, and information exchange.",mdnp@mdnonprofit.org,,,,Maryland Nonprofits,,,http://www.marylandnonprofit.org
137609,,,,Provides emergency food.,,,,,All Saints Catholic Church,,,http://www.parishesonline.com/scripts/HostedSites/Org.asp?ID=138
138006,,,,Provides an adult literacy program and ESOL classes. Adult volunteers are welcome.,,,,,"Greater Homewood Community Corporation, Inc.",,,http://www.greaterhomewood.org
137936,,,,Provides food baskets to persons in need.,,,,,"Family Bible Ministries Worldwide, Inc.",,,http://www.familybibleministries.org
139181,,EBLO,,"Provides tutoring for children, youth and adults from the Latino community.  Assists with school work and SAT preparation.  Also offers employment for a small number of Latino teenagers at a bilingual newsletter.",mgonzalez@eblo.org,,,,"Education Based Latino Outreach, Inc. (EBLO)",,,http://www.eblo.org
138505,,,,"Provides low cost, assistive technology and rehabilitative engineering solutions to problems faced by disabled persons of all ages.",info@vmesolutions.org,,,,"Volunteers for Medical Engineering, Inc.",,,http://www.vmesolutions.org
138155,,,,Public interest law firm that advocates for children and adults with disabilities.,mdlcbalto@mdlcbalto.org,,,,Maryland Disability Law Center,,,http://www.mdlcbalto.org
139744,,The Book Thing,,Provides free books on a variety of topics to anyone who wants them.,russell@bookthing.org,,,,"Book Thing of Baltimore, Inc., The",,,http://www.bookthing.org
138856,,,,"Provides business counseling, a resource library, and workshops for existing small businesses and those wanting to start up small businesses.",info@sbrcbaltimore.com,,,,Small Business Resource Center,,,http://www.sbrcbaltimore.com
139178,,The Shriners,,Fraternal organization which provides free screening clinics and care for children under 18 diagnosed with serious medical conditions or injuries.,boumioffice@aol.com,,,,Boumi Temple (Shriners),,,http://www.webruler.com/shiners/boumi.htm
137920,,,,"Offers emergency groceries to persons living in the Dundalk, Essex and Sparrows Point areas of Baltimore County.",edgemerecog@aol.com,,,,Edgemere Church of God Food Pantry,,,http://www.edgemerecog.org
139343,,,,Offers substance abuse treatment and transitional housing to help recovering addicts become self-sufficient.,,,,,Recovery Network,,,
137648,,Association for Retarded Citizens of Anne Arundel Co.,,"Provides family and individual support services, respite care program, community supported living arrangements, advocacy, and a vacation for persons with retardation in Anne Arundel County.",info@arcofaa.org,,,,"Arc of Anne Arundel County, Inc., The",,,http://www.arcofannearundel.org
138047,,,,Operates a food pantry for residents of southeast Baltimore.,,,,,Holy Rosary Church Pantry,,,
137832,,,,Offers an emergency food pantry.,,,,,New Covenant Worship Center,,,
137998,,Baltimore Goodwill Industries,,"Offers training and employment services to the general public, including to persons with barriers to employment. Also runs thrift stores.",info@goodwillches.org,,,,Goodwill Industries of the Chesapeake,,,http://www.goodwillches.org
138381,,,,"Offers adult, women and child medical and dental services to residents of South Baltimore.",pmclellan@fhcb.org,,,,Family Health Centers of Baltimore,,,http://www.fhcb.org
137633,,,,"Offers disaster relief, military assistance, holocaust and war victims tracing, training in health related programs, and blood services.",,,,,"American Red Cross, Central Maryland-Headquarters",,,http://www.redcross-cmd.org
139787,,,,Operates and manages Baltimore County's utilities; highways; traffic engineering and transportation planning; solid waste management; metropolitan district financing and petitions; engineering and construction; and building and equipment services.,publicworks@baltimorecountymd.gov,,,,Baltimore County Dept. of Public Works,,,http://www.baltimorecountymd.gov/Agencies/publicworks/index.html
138895,,,,"Provides a food pantry, brown bag program and emergency financial assistance.",herefumc@bcpl.net,,,,Hereford Food Bank,,,
139768,,MAGDU; MAGDUI,,"Provides advocacy, education and technical assistance services on questions pertaining to the access of guide dogs and service animals.",MDGuideDogs@hotmail.com,,,,Maryland Area Guide Dog Users,,,http://www.magdu.org
138179,,,,Statewide program created to help meet the legal needs of low-income residents of some Maryland counties and Baltimore City.,info@mvlslaw.org,,,,Maryland Volunteer Lawyers Service,,,http://www.msba.org/public/mvls
139011,,,,Operates a soup kitchen for persons in need.,,,,,Dundalk United Methodist Church,,,
139441,,,,Provides comprehensive outpatient mental health services to adults and children.,,,,,"Life Renewal Services, Inc.",,,
138250,,,,Offers peer support and advocacy for adults who have spent time in psychiatric facilities.  Also offers phone counseling.,tonyw21214@aol.com,,,,On Our Own,,,http://www.onourownmd.org
137849,,,,Offers emergency groceries to residents of Cockeysville in Baltimore County.,,,,,Frames United Methodist Church,,,
138591,,,,Provides telephone numbers and information and referrals to city services.,,,,,Mayor's Office of Information & Technology,,,http://www.baltimorecity.gov
137721,,,,Sponsors the Bethel Outreach Center which provides community services for residents of Baltimore City and surrounding areas,bethel1@erols.com,,,,Bethel African Methodist Episcopal Church,,,
139046,,,,Provides homeownership & home maintenance counseling and rehabilitation loans for current and prospective homeowners.,frobi722@aol.com,,,,Development Corporation of Northwest Baltimore,,,
139800,,SIDS ALLIANCE,,no description,info@firstcandel.org,,,,FIRST CANDLE,,,http://www.firstcandle.org
138712,,,,"Identifies and responds to the human service and community development needs of eligible individuals, families and communities. Develops and administers programs and activities to address identified needs. Also provides transportation to medical assistance cardholders to afford them access to medical facilities throughout the Shore as well as the greater Baltimore area. MRDC can also arrange transportation services to employers, job training and recreational activities.",info@mrdc.net,,,,Maryland Rural Development Corporation,,,http://www.mrdc.net
137672,,,,"Addresses health, human services and  community building concerns directly affecting the African-American community.",info@abc-md.org,,,,Associated Black Charities,,,http://www.abc-md.org
139379,,,,"Provides a variety of support services for substance abuse, including: counseling and prevention, referrals to treatment, support groups and transitional housing for men.",hopealiveus@yahoo.com,,,,Hope Alive Ministry,,,http://www.hopealiveministry.org
138138,,,,Mission is to improve the health of babies by preventing birth defects and infant mortality.,,,,,"March of Dimes Birth Defects Foundation, Central MD  Ch",,,http://www.modimes.org
138092,,,,"An internationally renowned hospital providing general medical and surgical services, inpatient and outpatient.",fjay@jhmi.edu,,,,Johns Hopkins Hospital,,,http://www.hopkinsmedicine.org
138211,,,,"Provides addictions treatment for adolescents and adults.  Includes outpatient, transitional and residential treatment plans.",cnejus@mountainmanor.org,,,,Mountain Manor Treatment Centers,,,
138704,,,,"Provides information on FDA activities, types of products regulated, and product ingredients. Also accepts consumer complaints about food and drug products.",,,,,"U.S. Food and Drug Administration, Headquarters",,,http://www.fda.gov
139791,,Maryland AA; Maryland Alcoholics Anonymous,,Voluntary fellowship of those who feel they have lost the ability to control their consumption of alcohol. They meet regularly for the purpose of attaining and maintaining sobriety by sharing personal experiences.,,,,,"Maryland General Service, Inc. of Alcoholics Anonymous",,,http://www.marylandaa.org/
139284,,"City Homes, Inc.",,Offers low cost housing  for eligible persons in East and West Baltimore City.,,,,,"City Homes Management, Inc.",,,
138753,,,,Provides human eye tissue to surgeons for sight-restoring corneal transplants.  Supports research projects that seek the causes and cure for blindness.,,,,,Medical Eye Bank of Maryland,,,http://www.tbionline.org
137828,,"Children's Home, Inc.",,Provides emergency and long-term housing for boys and girls who have been abused and/or neglected.,acooper@thechildrenshome.net,,,,Children's Home (The),,,http://www.thechildrenshome.net
139565,,,,"Provides assisted living services for up to 4 residents, 55 and older.  No volunteers needed.",,,,,Absolute Quality Care Assisted Living,,,
137594,,AIRS (AIDS Interfaith Residential Services),,"Provides safe, affordable housing, case management services, substance abuse counseling, transportation, and personal care to low income or homeless individuals and families living with or at risk of HIV/AIDS.",,,,,AIDS Interfaith Residential Services (AIRS),,,http://www.airshome.org
138118,,,,"Provides adult day care, chronic hospital and nursing home care, mutual support groups, elderly assessment and referral services, hospice services and psychiatric rehabilitation for senior citizens.",,,,,Levindale Hebrew Geriatric Center & Hospital,,,http://www.lifebridgehealth.org
137717,,,,"Provides services to individuals who are homeless, have a low income or unemployed, including information and referral, food, clothing, shelter, and substance abuse counseling.",,,,,Bea Gaddy Family Center,,,http://www.beagaddy.com
138548,,,,Provides housing to low-income women and provides community outreach.,,,,,"Women's Housing Coalition, The",,,http://www.womenshousing.org
137890,,,,"A halfway house/recovery home with an inpatient capacity of 17. Offers computer literacy training, HIV prevention education, counseling and recreation.",jmckerman@verizon.net,,,,Damascus House,,,
137605,,,,"Develops, implements and monitors programs and policies to help ensure that all of Maryland's children are healthy, educated, safe and economically secure.",mjoseph@acy.org,,,,Advocates for Children and Youth,,,http://www.acy.org
138335,,"STEP, Inc.",,"Provides job training, vocational counseling and guidance, job placement and follow-up for youth and adults with psychiatric disabilities in the Baltimore area.",pdieter@stepincweb.org,,,,"STEP, Inc. (Schapiro Training & Employment Program)",,,http://www.stepincweb.org
139174,,,,Operates a residential drug treatment program for men and women in Baltimore City.,,,,,"I Can't, We Can, Inc.",,,http://www.icantwecan.org
138620,,,,Provides link between service providers and the Hispanic community.,naortega_centro@verizon.net,,,,"Centro de la Comunidad, Inc.",,,http://www.centrodelacommunidad.org
138270,,,,"Offers emergency food, a free meal, and clothing to anyone in Baltimore city and county.",psbc2500@aol.com,,,,Perkins Square Baptist Church,,,
139748,,,,"Works to strengthen the residential quality of the neighborhoods within which it works.  It provides home counseling and housing workshops as well as sponsoring community building activities.  Works with other housing organizations to help market loan funds for housing rehabilitation, and home improvement.  Volunteers welcome.",sbyron@morgan.edu,,,,NorthEast Development Alliance,,,
139318,,,,Provides information and referral to a variety of counseling services.,barbara@probonocounseling.org,,,,"Pro Bono Counseling Project, The",,,http://www.probonocourseling.org
138159,,,,"Statewide system of early intervention services for infants and toddlers suspected of, or having developmental delays and/or disabilities and their families.",,,,,Maryland Infants & Toddlers Program/Pre-school Svcs.,,,http://www.marylandpublicschools.org/MSDE
137994,,,,"Provides value-based, information education for girls ages 5-17, through activities that develop self-confidence and the ability to work effectively with others in a diverse society.",,,,,Girl Scouts of Central Maryland,,,http://www.gscm.org
139089,,Historic East Baltimore Family Network (HEBFN),,"Operates programs that are coordinated, accessible and sensitive to the needs of families and children. Includes programs for  youth development, violence & substance abuse prevention, neighborhood revitalization and public safety.",esabatino@hebcac.org,,,,"Historic East Baltimore Community Action Coalition, Inc",,,http://www.hebcac.org
139123,,,,"Medical adult day care offering a full range of recreational and psychosocial activities to physically and mentally disabled adults, ages 21 and older.",provaday@verizon.net,,,,Providence Adult Day Care,,,http://providenceadultdaycare.com
138362,,,,A primary care medical facility serving persons with low incomes and no medical insurance.,director@shepherdsclinic.org,,,,Shepherd's Clinic,,,http://www.shepherdsclinic.org
139436,,,,"Provides anger management counseling, training and support groups for abusers and victims of abuse.",chk283@cs.com,,,,"Isaiah & Associates, Inc., Anger Management Services",,,
137701,,,,"Offers Baltimore County residents special education, adult education and traditional education.",webteam@bcps.org,,,,Baltimore County Public Schools,,,http://www.bcps.org
137845,,,,"Offers subsidized housing low to moderate income families, persons ages 62 or older, and disabled adults. Also provides affordable housing through the federal Section 8 Housing Choice Voucher Program.",tshankle@hagerstownha.com,,,,Hagerstown Housing Authority,,,http://www.hagerstownha.com
138319,,,,Provides 24-hour broadcast of printed material for the visually impaired.,radioreading@nni.com,,,,Radio Reading Network of Maryland,,,
139271,,,,Provides an after school program for children in Southeast Baltimore.,,,,,Food for Thought,,,
138933,,,,"Provides a structured, communal residence for women and their children focusing on education and job training, enabling mothers to develop economic independence.",info@innterim.org,,,,INNterim Housing Corporation,,,http://www.innterim.org
137795,,,,Provides a volunteer-operated soup kitchen and food pantry called VIVA House.,,,,,"Catholic Worker, The",,,
138460,,,,Provides emergency food and financial assistance to residents of northwest Baltimore County.,unionbethelamec@unionbethel.org,,,,Union Bethel AME Church,,,http://www.unionbethelamec.org
138030,,,,"Plans, advocates, develops and coordinates programs and services for senior citizens in Harford County.",hcaging@harfordcountymd.gov,,,,Harford County Office on Aging,,,http://www.harfordcountymd.gov/services/aging
138175,,,,"In addition to offering crime prevention and law enforcement, this Maryland State Police Barracks also sponsors a drug program for the community.",,,,,"Maryland State Police, Westminster Barracks G",,,http://www.mdsp.maryland.gov
137957,,,,A Section-8 funded apartment complex which provides rentals for seniors and the disabled.,,,,,Foxwell Memorial Apartments,,,
139226,,,,"Provides pet owners with grief support information and resources, such as lists of professional grief counselors, support groups and pet cemeteries.",,,,,Pet Loss Helpline,,,
139733,,,,"Provides homeownership and housing rehabilitation counseling, technical assistance, workshops, and referral to homebuyers and existing homeowners.  
The Center provides information on home buying and rehabilitation financing programs, and other housing related issues.",garwynoaks@verizon.net,,,,Garwyn Oaks Housing Resource Center,,,http://www.garwynoaks.org
137687,,,,Dedicated to improving conditions for children and their families in Baltimore City through advocacy and creative outreach programs.,chenry@mocyf-balt.org,,,,"Mayor's Office for Children, Youth & Families",,,http://www.ci.baltimore.md.us/government/mocyf/mission.html
137941,,,,"Provides mental health and substance abuse counseling services, day habilitation, residential programs, psychiatric rehabilitation, HIV/AIDS outreach and education to individuals, groups, couples and families.  Specializes in serving the abused, deaf, hard of hearing, deaf-blind, senior citizens and people with developmental disabilities.",,,,,"Family Service Foundation, Inc.",,,http://www.fsfinc.org
139119,,,,Coordinates after-school programming for students in participating Baltimore City schools.,childfirsauthority@verizon.net,,,,Child First Authority,,,
139230,,,,"Offers medical, physical, recreational and competitive modes of therapeutic riding.",,,,,Maryland Council for Special Equestrians,,,
138421,,,,Provides free emergency food to residents of Baltimore City.,,,,,St. Paul Apostolic Holiness Church,,,
137691,,,,"Represents citizens of Baltimore City in all criminal matters. Provides victim services, family bereavement, and community services.",pwidgeon@stattorney.org,,,,Baltimore City State's Attorney's Office,,,http://www.stattorney.org
137916,,Easter Seal Society for Disabled Children & Adults,,Provides a home and community therapy program; low vision rehabilitation; home modification assessments and low vision/hearing screenings. Adult volunteers welcome.,Lreeves@eseal.org,,,,Easter Seals Greater Washington/Baltimore Region,,,http://www.gwbr.easterseals.com
139772,,Optimum Mental Health Clinic,,Provides medication management; psychiatric evaluation and rehabilitation; diagnostic assessment; therapy and counseling; and therapeutic behavioral services. Adult volunteers needed.,optimumhealth@gmail.com,,,,Optimum Health Systems,,,
139322,,,,"Seeks to fight sprawl development in Maryland by preserving natural resources, revitalizing & integrating historic resources into existing communities,  informing and involving the public in community growth issues. Offers education, limited technical support, advocacy, speakers and limited funding.",friends@friendsofmd.org,,,,1000 Friends of Maryland,,,http://www.friendsofmd.org
138499,,,,"A non-governmental group that helps veterans, their widows and dependents with claims and appeals for veteran benefits.",vfjcarta@vaa.va.gov,,,,Veterans of Foreign Wars,,,http://www.vfw.org
137628,,,,"Provides legal representation in cases involving constitutional rights to freedom of expression, separation of church and state, discrimination, due-process, and privacy.",aclu@aclu-md.org,,,,American Civil Liberties Union of Maryland,,,http://www.aclu-md.org
138027,,,,"Provides comprehensive health services for Harford County residents including AIDS testing, environmental health services, alcoholism and drug abuse services, Healthy Start program, family planning, geriatric services, mental health services and the WIC program.",,,,,Harford County Health Department,,,http://www.co.ha.md.us/health
139289,,,,"Sponsored by University of Maryland, Baltimore.  Anyone may attend, no sign up is required.  Clothing will be distributed after the dinner.",,,,,Booker T. Washington Middle School Thanksgiving Dinner,,,
138162,,,,"Committed to improving mental health, preventing mental illness and improving the care and treatment of individuals suffering from mental illness through programs of advocacy, public education and community services.",,,,,"Mental Health Association of Maryland, Inc.",,,http://www.mhamd.org
138532,,,,Offers emergency food to residents in zipcode 21216.,,,,,Whitestone Baptist Church,,,
137917,,,,"Provides emergency food and financial assistance to Baltimore County residents of Essex, Middle River, Rosedale, White Marsh or zip codes 21220, 21221, 21236, 21237 or 21162.",,,,,Eastern Interfaith Outreach,,,
138973,,,,"Offers family, couples and individual therapy for adults and children.  Also offers psychological testing and assessment.  Starting smoking cessation using hypnosis therapy.",dfago@umd.edu,,,,Maryland Institute for Individual & Family Therapy,,,http://www.mitherapy.com
137690,,Baltimore City Board of School Commissioners,,"Oversees all Baltimore City schools, special education schools, vocational and adult alternative education.",webservices@bcps.k12.md.us,,,,Baltimore City Public School System,,,http://www.bcps.k12.md.us
138359,,,,"Offers a domestic violence program, abusers program, sexual assault program, legal services, and safehouse services.",,,,,"SARC: Sexual Assault/Spouse Abuse Resource Center, Inc",,,http://www.sarc-maryland.org.
138709,,,,"Provides rent subsidies through a federal program to enable families, elderly or disabled persons locate decent, affordable housing.",,,,,Baltimore County Housing Office,,,http://baltimorecountymd.gov
138436,,,,"Operates the Surprise Shop, which provides free or low cost emergency clothing to residents of Baltimore County and Baltimore City. Also small housewares.",TrinityEpiscopal@Comcast.net,,,,Trinity Episcopal Church,,,http://www.trinitychurchtowson.org
139732,,,,no description,carla@ehc.ang-md.org,,,,Episcopal Housing Corporation,,,http://www.ehc.ang-md.org
139698,,,,Offers tax assistance.,,,,,Morgan State University,,,
138573,,,,Operates a food pantry that is open on the 3rd and 4th Saturday of the month.,,,,,Zion Baptist Church,,,http://www.zionbaptist.com
137686,,,,Provides all social service programs for the City of Baltimore.,,,,,Baltimore City Dept. of Social Services,,,http://www.dhr.state.md.us/bcdss/index.html
139270,,,,"Provides services to promote, protect and improve the health of disenfranchised women in Baltimore City.",,,,,Women Accepting Responsibility (W.A.R.),,,http://ww.warforwomen.org
138932,,,,"Offers DWI, alcoholism and drug addictions treatment programs in a minimum security facility.",jcsp-director@gmail.com,,,,Right Turn of Maryland,,,
138524,,,,"Offers a community, drop-in center whose main programs are parenting education, self-awareness building, activities for school-aged children and ABE/GED classes.",,,,,Waverly Family  Center,,,http://www.goodwillches.org
138174,,,,"Advocates on behalf of the general public regulated in utility/service matters before state/federal regulatory commissions, courts and legislative bodies.",info@opc.state.md.us,,,,Maryland Office of People's Counsel (OPC),,,http://www.opc.state.md.us
138877,,,,"Offers support groups, case management, volunteer services and other programs to HIV infected persons and their families in need.",,,,,"Black Educational AIDS Project, Inc.",,,http://www.mchap.org
137844,,,,"Provides meals, clothing, groceries, counseling, referral services, and financial assistance to city residents.",,,,,"City Temple Outreach of Baltimore, The",,,
138318,,,,"Supports clinical and basic eye research to cure retinitis pigmentosa (RP) and related inherited retinal disorders,  educates the public, and serves as a national information clearinghouse.",info@fightblindness.org,,,,"Foundation Fighting Blindness, The",,,http://www.fightblindness.org
138748,,,,"Provides lectures, therapy, and stress reduction classes for anyone interested in anxiety, depression, phobia and stress.",webmaster@anxietyandstress.com,,,,Anxiety and Stress Disorders Institute of Maryland,,,http://www.anxietyandstress.com
