id,accreditations,alternate_name,date_incorporated,description,email,funding_sources,legal_status,licenses,name,tax_id,tax_status,website
139360,,,,Provides recovery housing and a continuum of support services to individuals working to recover from addiction from any form of substance abuse.,astepforward2002@yahoo.com,,,,"A Step Forward, Inc.",,,
139675,,,,"Provides outpatient substance abuse treatment for adults. DWI education, relapse prevention,  alcohol/drug education, domestic violence and anger management. Also offers MVA Driver Improvement Point System Conference. College students welcome to volunteer for internship program.",adi/debbie@attglobal.net,,,,"Alcohol and Drug Intervention, Inc.",,,
138064,,,,"A non-profit, acute care community hospital that serves Howard, Carroll, Baltimore, Frederick, Montgomery, Prince George&#39;s and Anne Arundel Counties.",,,,,Howard County General Hospital,,,http://www.hcgh.org
138434,,,,Provides pastoral counseling services through the Suburban Pastoral Counseling Clinic.,,,,,Catonsville Ministerium,,,http://www.baltimorecounseling.org
137807,,,,Offers an emergency food pantry and soup kitchen to low-income residents of Baltimore City.,centennial2@prodigy.net,,,,Centennial-Caroline Street United Methodist Church,,,
139726,,,,"Provides a food and clothing pantry, emergency financial assistance for utility cut off notices and eviction notices, and budget workshops. Volunteers, 18 and older, required for administrative duties.",director-outreach@verizon.net,,,,Friendship Outreach Center,,,
138834,,,,UMBC is a member of the University System of Maryland and offers both graduate and undergraduate courses.,,,,,University of Maryland Baltimore County,,,http://www.umbc.edu/
138567,,,,"Offers classes and activities, a latchkey program, physical programs for youths and adults, preschool and infant programs, homeless services and family support programs.",sminnigh@allconet.org,,,,YMCA of Cumberland,,,http://www.cumberlandymca.com
137692,,,,"Maintains the honor and integrity of the profession of law, cultivating better understanding among its members, maintaining its usefulness and promoting the due administration of justice, educating its members to a higher standard of professional knowledge and professional ethics.",doris@bcba.org,,,,Baltimore County Bar Association,,,http://www.bcba.org
138137,,,,Provides residential care for emotionally disturbed and abused children. Provides out patient mental health clinic for clients and their families. Also offers Special Education School and a Psyche Rehab Program.,admin@mapleshade.org,,,,"Maple Shade Youth and Family Services, Inc.",,,http://www.maple-shade.org
138422,,,,"Provides emergency food, clothing and financial assistance to residents in need.",,,,,St. Paul Baptist Church Outreach,,,
138588,,,,"Serves adults who have an alcohol, drug dependency, dual diagnosis or mental health condition. Also provides outpatient detoxification service.",,,,,"Baltimore Behavioral Health, Inc.",,,
139008,,,,"Provides homeownership and rehabilitation counseling, small business counseling, intervention buying for first-time homebuyers, and community organizing.",neighborhoods@belair-edison.org,,,,Belair-Edison Neighborhoods,,,http://www.belair-edison.org
139458,,,,Provides transitional housing for women in recovery from alcohol/drug addiction or dual diagnosis.,junebsmith@aol.com,,,,Love Center for Women and Children,,,
139634,,,,Offers a wide spectrum of mental health services provided by psychologists and social workers.,cedarridgecc@aol.com,,,,Cedar Ridge Counseling Centers,,,http://www.cedarridgecounseling.com/
139264,,,,Provides referrals to 32 affiliate churches that provide emergency food and clothing to residents.,vze2mbxu@verizon.net,,,,Churches United Against AIDS,,,
138025,,,,Administers all the federally funded social service programs for the County.,,,,,Harford County Dept. of Social Services,,,http://www.dhr.state.md.us/harford.htm
138475,,,,Provides services to assist persons to start and manage their own businesses.,answerdesk@sba.gov,,,,"U.S. Small Business Administration, Baltimore",,,http://www.sba.gov
138402,,,,Offers a mobile feeding program for the homeless every Sat. and Sun. at 5:15PM.,,,,,St. Ignatius Catholic Church,,,http://www.st-ignatius.net
138951,,,,Provides access to resources and opportunities to improve the quality of life for low-income Latinos and their families.,eflores@casamd.org,,,,"Casa de Maryland, Inc.",,,http://www.casademaryland.org
138117,,,,"An institution of higher learning offering teaching, research and scholarship in support of the local, national and worldwide educational communities.",,,,,"Johns Hopkins University, Homewood Campus",,,http://www.jhu.edu
138394,,,,"Offers a structured program for young, pregnant women and young mothers.  Also provides a children&#39;s residential program for children who have been referred from DSS, a day care center and  transitional housing for 8 young mothers and their children.",,,,,St. Ann's Infant and Maternity Home,,,http://www.saint-anns.com
137827,,,,"Provides residential living, extended school-year, day education, and after school programs as well as outpatient mental health centers and a treatment foster care center for severely and emotionally disturbed, mentally retarded, and autistic children and their families.",williamsl@childrensguild.org,,,,"Children's Guild, Inc.",,,http://www.childrensguild.org
138005,,,,Provides general medical and surgical services and specialized community programs for the greater Baltimore area.,,,,,Greater Baltimore Medical Center (GBMC),,,http://www.gbmc.org
138140,,,,Operates the Toys for Tots program at Christmas.,,,,,Marine Corps Reserve Center,,,
138843,,,,Offers referrals and advocacy to persons in Charles County.,BennettDebbieB@aol.com,,,,"Commission for Women, Charles County",,,http://www.charlescounty.org/cccw
139301,,,,"Works to increase homeownership, support community development and increase access to affordable housing free from discrimination.",,,,,U.S. Dept. of Housing and Urban Development,,,http://www.hud.gov
138639,,,,Offers mutual support and encouragement for families of persons with Down&#39;s Syndrome.,,,,,Chesapeake Down's Syndrome Parent Group,,,
138269,,,,"Provides comprehensive health care for children, adolescents and adults.",,,,,People's Community Health Center,,,http://www.peopleschc.org
139028,,,,"Helps low and moderate income individuals become eligible for affordable housing. Recommends lending institutions to help purchase homes. Offers clients pre- and post-homeownership counseling, foreclosure and default prevention and reverse mortgages. Purchases deteriorated houses and renovates them for sale to low to moderate income clients.",gemscdcl@aol.com,,,,"New Govans Economic Management Senate, The",,,
137935,,,,"Provides services to families to help with parent/child issues, single parenthood, child sexual abuse, family violence, teen parenting, relationship disruption and elder care/caregiving.",info@fcsmd.org,,,,"Family & Children's Services of Central Maryland, Inc.",,,http://www.fcsmd.org
137870,,,,Provides emergency food to residents of northwest Baltimore City. Also operates the share program.,concordbaptist@earthlink.net,,,,Concord Baptist Church,,,http://www.concordbaptistchurch.net
139747,,,,Provides job readiness and job placement assistance for displaced individuals looking for employment and enhancement opportunities.,rcarroll@businessinterfaceinc.com,,,,Business Interface,,,http://www.businessinterfaceinc.com
138044,,,,An outpatient facility for those referred by the court system for a DWI.,,,,,"Heart Group, The",,,
138551,,,,"A private, non-profit organization which helps severely emotionally troubled adolescents grow into productive and self-sufficient adults by providing a comprehensive range of programs and services tailored to fit their individual needs.",,,,,"Woodbourne Center, Inc.",,,http://www.woodbourne.org
139710,,,,"Provides free lunch, food pantry, substance abuse meetings and resources as needed.",ssameevents@aol.com,,,,St. Stephens AME Church,,,http://www.ssame.org
138382,,,,Operates two transitional houses for men with substance abuse issues  in  Baltimore.,,,,,"Baltimore Station, The",,,http://www.baltimorestation.org
137831,,,,"Rental apartments for persons ages 62 years and older, who are able to live independently.  Renters pay 30% of their income, utilities included.",ccha@toad.net,,,,"Christ Church Harbor Apartments, Inc.",,,
139086,,,,"Provides grants to non-profit organizations for the purpose of education, arts, culture and child development.",,,,,Baltimore Community Foundation,,,http://www.bcf.org
137630,,,,"Promotes the fight against heart disease by educating the public, supporting a variety of programs that encourage a heart-healthy lifestyle and funding research.",mary.toland@heart.org,,,,"American Heart Association, Maryland Office",,,http://www.americanheart.org
138195,,,,"Provides advocacy, clothing stores, and information and referral to veterans in the central Maryland area.",,,,,Military Order of The Purple Heart,,,http://www.purpleheart.org
138603,,,,Provides Maryland State Income Tax information and forms.,taxhelp@comp.state.md.us,,,,Maryland State Income Tax Information,,,http://www.marylandtaxes.com
139012,,,,"On the last Saturday in April, volunteers work to repair and  renovate homes based on need. Homeowners are selected from their local community centers. Work may include plumbing, electrical work, carpentry, landscaping, yard clean-up and trash removal. Monetary donations are welcome.",info@rebuildingtogetherbaltimore.org,,,,"Rebuilding Together, Baltimore",,,http://www.rtbaltimore.org
139442,,,,Oversees the operation of program that offers rehabilitation and support services for individuals with psychiatric and other disabling conditions.,dalem@peopleline.org,,,,People Encouraging People (Corp. Office),,,http://www.peponline.org
139696,,,,"Works with birth parents and adoptive parents dealing with an unexpected pregnancy make a decision that is best for them and their unborn child.  Services include outreach to birth parents, birth parent counseling, home study and post placement services. They also provide placement of children in adoptive homes, and information seminars on adoption related topics.",dr.kirschner@adoptionmakesfamily.org,,,,"Adoption Makes Family, Inc.",,,http://www.adoptionmakesfamily.org
138087,,,,"Offers a wide variety of recreational, social, educational, fitness and cultural programs for all age groups.",info@jcc.org,,,,Jewish Community Center of Greater Baltimore,,,http://www.jcc.org
137688,,,,A professional organization of physicians practicing in Baltimore City.  Provides Baltimore City residents with information about these physicians.,bcms@erols.com,,,,Baltimore City Medical Society,,,http://www.bcmsdocs.org
138592,,,,"Provides a hot lunch, clothing, financial assistance, tutoring, recreation and health services for residents of zip codes 21230 and 21223.",bmclennan@paulsplaceoutreach.org,,,,"Paul's Place, Inc.",,,http://www.paulsplaceoutreach.org
139383,,,,"Provides emergency food and a soup kitchen; clothing, after school program, holiday assistance, neighborhood revitalization and N.A. meetings.",,,,,"Ames Shalom Community, Inc.",,,
139100,,,,"Christian ministry offering free, one year residential program for drug addicts, alcoholics and other interested women.",bmoreout@aol.com,,,,Baltimore Outreach Ministry,,,
137958,,,,"Operates the Franciscan Center, which provides assistance for low-income Baltimore City residents, including a soup kitchen, emergency food and clothing and other services. Also operates the St. Elizabeth school.",,,,,Sisters of St. Francis of Assisi,,,
139045,,,,"Offers homeownership and credit counseling for first time home buyers, apartment referrals, home repairs for seniors and assistance with home improvements for residents in northwest Baltimore.",info@chaibaltimore.org,,,,"CHAI (Comprehensive Housing Assistance, Inc.)",,,http://www.chaibaltimore.org
137734,,,,"Provides employment, training and services to blind and multi-handicapped blind adults.",rlerdahl@bism.com,,,,Blind Industries and Services of MD,,,http://www.bism.com
138091,,,,Provides general medical services and specialized programs and services for the community as well as Maryland residents.,,,,,Johns Hopkins Bayview Medical Center,,,http://www.hopkinsbayview.org
138584,,,,Completes assessments on properties and businesses throughout the state of Maryland. Provides a credit for the real property tax bill and a renter&#39;s tax credit for persons of all ages who qualify on the basis of gross household income.,,,,,Maryland Dept. of Assessments & Taxation,,,http://www.dat.state.md.us
139116,,,,Operates a food pantry.,eanderson@mbcs.edu,,,,Greater Grace World Outreach,,,http://www.ggwo.org
139815,,,,Offers one month supply of food for a qualifying individuals.,jcunityinc@cs.com,,,,"J&C Unity, Inc.",,,http://www.jcunity.com
138642,,,,"Sponsors a program that assists Baltimore County students who need assistance with clothing, prescriptions, food and/or other supplies to attend school regularly.",,,,,Teachers Association of Baltimore County (TABCO),,,http://tabco.mstanea.org/index.htm
138212,,,,Operates a food pantry and distributes clothing in zipcodes 21216 and 21217.,mthebron.baptistc@verizon.net,,,,Mt. Hebron Baptist Church,,,
139287,,,,This program is a part of the Baltimore&#39;s Success by Six Corporation Partnership. Families who voluntarily agree to be a part of the program are assigned a Family Service Worker who tailors services to meet individual family needs.,avettahughes@hotmail.com,,,,DRU/ Mondawmin Healthy Families,,,http://www.fcsmd.org/programs/druhealthyfamilies/
138479,,,,"Funds services which help families, children, persons with disabilities, the elderly, the hungry, homeless and many more.  Works in partnership with other organizations to address critical community problems.",,,,,United Way of Central Maryland,,,http://www.uwcm.org
138029,,,,"Offers free, library services, meeting rooms, summer storytelling and adult programs to Harford County residents.",webservices@helponline.org,,,,Harford County Public Library,,,http://www.hcplonline.info
137626,,,,"Dedicated to helping Americans aged 50 and older to achieve lives of independence, dignity and purpose.",member@aarp.org,,,,AARP (American Association of Retired Persons),,,http://www.aarp.org
139268,,,,Provides in-home (off-site) psychiatric support for people with serious persistent mental illness,hchaim@aol.com,,,,"Care Connection, Inc.",,,
138300,,,,"Provides transitional and permanent housing, including active assistance and supportive services to the most vulnerable homeless adults.  Also addresses the root causes of poverty and homelessness.",plase@projectplase.org,,,,"Project PLASE, Inc.",,,http://www.projectplase.org
138750,,,,"Provides kidney patients and their families with financial assistance, medical alert jewelry, emergency transportation funds, donor services (automobiles), information materials, workshops, support groups, training for professionals, and organ donor cards.  Teen and adult volunteers welcome.",rmcguire@kidneymd.org,,,,National Kidney Foundation of Maryland,,,http://www.kidneymd.org
139141,,,,OVERVIEW: Revitalizes the community by restoring parks and area homes and coordinates public safety initiatives. Acts as a property manager for affordable rental units. Sponsors community-building events in Patterson Park and other neighborhood celebrations.,,,,,Patterson Park Community Development Corp.,,,http://www.ppcdc.org
139454,,,,Assists families meet children&#39;s basic needs and prevent neglect.,,,,,Family Connections,,,http://www.family.umaryland.edu
137919,,,,"Provides a food pantry, eviction assistance, outpatient substance abuse counseling, and a summer day camp for children. Holiday assistance also offered.  Adult volunteers welcome.",jlockwood@echo-house.org,,,,Echo House Multi-Service Center,,,http://www.echo-house.org
138245,,,,Provides attorneys who represent all state agencies.  Also provides the Consumer Protection Divisions,oag@oag.state.md.us,,,,Maryland Office of the Attorney General,,,http://www.oag.state.md.us
139355,,,,"Provides accommodations and travel programs worldwide. Offers nearly 4,500 hostels in over 70 countries. 80 hostels are in the U.S. Hostels offer dormitory-style rooms with separate quarters for men and women.",,,,,Hostelling International - USA,,,http://www.hiusa.org
138401,,,,Provides emergency food and a soup kitchen to residents of the Sandtown/Winchester community.,,,,,St. Gregory the Great Church,,,
139139,,,,"Provides in-home services, including advocacy, companionship, personal care, bathing, respite and hospice care, and other non-professional assistance to persons in need.",,,,,Home Care Specialties,,,
137824,,,,"Provides domiciliary care, comprehensive nursing care and special Alzheimer&#39;s services for veterans of Maryland.",,,,,Charlotte Hall Veterans Home,,,http://www.charhall.org
138682,,,,Receives reports of employees injured on-the-job and adjudicates claims for compensation within the law.,Info@wcc.state.md.us,,,,Worker's Compensation Commission,,,http://www.wcc.state.md.us
138728,,,,"Provides shelter, meals, showers and clothing for homeless men, women and children.",,,,,Heart's Place Services Shelter,,,
138397,,,,Operates a food pantry and financial assistance program.,stliz1@comcast.net,,,,St. Elizabeth's Church,,,
137598,,,,"Provides information &amp; referral, classes, social events, transportation and other services to seniors primarily residing in north Baltimore.",aim@actioninmaturity.org,,,,Action in Maturity (AIM),,,http://www.actioninmaturity.org
139302,,,,Provides a confidential support group for gay fathers and a monthly newsletter.,info@gfcbaltimore.org,,,,Gay Fathers' Coalition of Baltimore,,,http://www.gfcbaltimore.org
138143,,,,"Serves the needs of all 501(c) organizations in Maryland through advocacy, cooperative buying, training and technical assistance, and information exchange.",mdnp@mdnonprofit.org,,,,Maryland Nonprofits,,,http://www.marylandnonprofit.org
137609,,,,Provides emergency food.,,,,,All Saints Catholic Church,,,http://www.parishesonline.com/scripts/HostedSites/Org.asp?ID=138
138006,,,,Provides an adult literacy program and ESOL classes. Adult volunteers are welcome.,,,,,"Greater Homewood Community Corporation, Inc.",,,http://www.greaterhomewood.org
139494,,,,"Is the Medicare Quality Improvement Organization (QIO) for Maryland and the District of Columbia.  Provides information for consumers and services to organizations to help improve the quality of their business, both in relation to healthcare.",onneillk@dfmc.org,,,,Delmarva Foundation,,,http://www.delmarvafoundation.org
137936,,,,Provides food baskets to persons in need.,,,,,"Family Bible Ministries Worldwide, Inc.",,,http://www.familybibleministries.org
139181,,,,"Provides tutoring for children, youth and adults from the Latino community.  Assists with school work and SAT preparation.  Also offers employment for a small number of Latino teenagers at a bilingual newsletter.",mgonzalez@eblo.org,,,,"Education Based Latino Outreach, Inc. (EBLO)",,,http://www.eblo.org
139744,,,,Provides free books on a variety of topics to anyone who wants them.,russell@bookthing.org,,,,"Book Thing of Baltimore, Inc., The",,,http://www.bookthing.org
138856,,,,"Provides business counseling, a resource library, and workshops for existing small businesses and those wanting to start up small businesses.",info@sbrcbaltimore.com,,,,Small Business Resource Center,,,http://www.sbrcbaltimore.com
138010,,,,"Offers a variety of support, treatment and mental health services for emotionally/mentally disturbed youth and their families.",guidemain@guideprogram.org,,,,"Guide Program, Inc.",,,http://www.guideprogram.org
139178,,,,Fraternal organization which provides free screening clinics and care for children under 18 diagnosed with serious medical conditions or injuries.,boumioffice@aol.com,,,,Boumi Temple (Shriners),,,http://www.webruler.com/shiners/boumi.htm
138339,,,,"Provides services for the homeless, youth services, crisis assistance, child day care and community outreach.",charles_whiten@uss.salvationarmy.org,,,,"Salvation Army, Annapolis",,,http://www.tsamwv.org
138786,,,,Support group for those who have had polio and/or family members of those who have had polio.,jewilli@comcast.net,,,,Polio Support Group of Central Maryland,,,
137920,,,,"Offers emergency groceries to persons living in the Dundalk, Essex and Sparrows Point areas of Baltimore County.",edgemerecog@aol.com,,,,Edgemere Church of God Food Pantry,,,http://www.edgemerecog.org
139343,,,,Offers substance abuse treatment and transitional housing to help recovering addicts become self-sufficient.,,,,,Recovery Network,,,
137648,,,,"Provides family and individual support services, respite care program, community supported living arrangements, advocacy, and a vacation for persons with retardation in Anne Arundel County.",info@arcofaa.org,,,,"Arc of Anne Arundel County, Inc., The",,,http://www.arcofannearundel.org
138047,,,,Operates a food pantry for residents of southeast Baltimore.,,,,,Holy Rosary Church Pantry,,,
137832,,,,Offers an emergency food pantry.,,,,,New Covenant Worship Center,,,
137998,,,,"Offers training and employment services to the general public, including to persons with barriers to employment. Also runs thrift stores.",info@goodwillches.org,,,,Goodwill Industries of the Chesapeake,,,http://www.goodwillches.org
138381,,,,"Offers adult, women and child medical and dental services to residents of South Baltimore.",pmclellan@fhcb.org,,,,Family Health Centers of Baltimore,,,http://www.fhcb.org
137633,,,,"Offers disaster relief, military assistance, holocaust and war victims tracing, training in health related programs, and blood services.",,,,,"American Red Cross, Central Maryland-Headquarters",,,http://www.redcross-cmd.org
139787,,,,Operates and manages Baltimore County&#39;s utilities; highways; traffic engineering and transportation planning; solid waste management; metropolitan district financing and petitions; engineering and construction; and building and equipment services.,publicworks@baltimorecountymd.gov,,,,Baltimore County Dept. of Public Works,,,http://www.baltimorecountymd.gov/Agencies/publicworks/index.html
138895,,,,"Provides a food pantry, brown bag program and emergency financial assistance.",herefumc@bcpl.net,,,,Hereford Food Bank,,,
139768,,,,"Provides advocacy, education and technical assistance services on questions pertaining to the access of guide dogs and service animals.",MDGuideDogs@hotmail.com,,,,Maryland Area Guide Dog Users,,,http://www.magdu.org
138179,,,,Statewide program created to help meet the legal needs of low-income residents of some Maryland counties and Baltimore City.,info@mvlslaw.org,,,,Maryland Volunteer Lawyers Service,,,http://www.msba.org/public/mvls
139011,,,,Operates a soup kitchen for persons in need.,,,,,Dundalk United Methodist Church,,,
139441,,,,Provides comprehensive outpatient mental health services to adults and children.,,,,,"Life Renewal Services, Inc.",,,
138250,,,,Offers peer support and advocacy for adults who have spent time in psychiatric facilities.  Also offers phone counseling.,tonyw21214@aol.com,,,,On Our Own,,,http://www.onourownmd.org
138745,,,,"Provides a support group for parents who have lost a baby because of neonatal death, miscarriage, stillbirth, SIDS, etc. or a young child under four years of age.",doffmeyer1@aol.com,,,,"Compassionate Friends, Infant Group, Carroll County",,,
137849,,,,Offers emergency groceries to residents of Cockeysville in Baltimore County.,,,,,Frames United Methodist Church,,,
137664,,,,"Provides a full-service medical hospital including general medical services, community support groups and home health care.",aamcpr@aahs.org,,,,Anne Arundel Medical Center,,,http://www.aahs.org
138591,,,,Provides telephone numbers and information and referrals to city services.,,,,,Mayor's Office of Information & Technology,,,http://www.baltimorecity.gov
137721,,,,Sponsors the Bethel Outreach Center which provides community services for residents of Baltimore City and surrounding areas,bethel1@erols.com,,,,Bethel African Methodist Episcopal Church,,,
139416,,,,Operates a national network of drop-in resource centers that provide problem-solving services to individuals in need.,info@nspnet.org,,,,National Student Partnerships,,,http://www.nspnet.org
139046,,,,Provides homeownership &amp; home maintenance counseling and rehabilitation loans for current and prospective homeowners.,frobi722@aol.com,,,,Development Corporation of Northwest Baltimore,,,
138712,,,,"Identifies and responds to the human service and community development needs of eligible individuals, families and communities. Develops and administers programs and activities to address identified needs. Also provides transportation to medical assistance cardholders to afford them access to medical facilities throughout the Shore as well as the greater Baltimore area. MRDC can also arrange transportation services to employers, job training and recreational activities.",info@mrdc.net,,,,Maryland Rural Development Corporation,,,http://www.mrdc.net
139379,,,,"Provides a variety of support services for substance abuse, including: counseling and prevention, referrals to treatment, support groups and transitional housing for men.",hopealiveus@yahoo.com,,,,Hope Alive Ministry,,,http://www.hopealiveministry.org
139683,,,,"Second Chance provides residential services for children and adults who are medically fragile, or display some type of disability.",scsu-darren@comcast.net,,,,"Second Chance Services Unlimited, Inc",,,http://secondchanceservicesunlimited.com
138138,,,,Mission is to improve the health of babies by preventing birth defects and infant mortality.,,,,,"March of Dimes Birth Defects Foundation, Central MD  Ch",,,http://www.modimes.org
138092,,,,"An internationally renowned hospital providing general medical and surgical services, inpatient and outpatient.",fjay@jhmi.edu,,,,Johns Hopkins Hospital,,,http://www.hopkinsmedicine.org
138211,,,,"Provides addictions treatment for adolescents and adults.  Includes outpatient, transitional and residential treatment plans.",cnejus@mountainmanor.org,,,,Mountain Manor Treatment Centers,,,
138704,,,,"Provides information on FDA activities, types of products regulated, and product ingredients. Also accepts consumer complaints about food and drug products.",,,,,"U.S. Food and Drug Administration, Headquarters",,,http://www.fda.gov
139791,,,,Voluntary fellowship of those who feel they have lost the ability to control their consumption of alcohol. They meet regularly for the purpose of attaining and maintaining sobriety by sharing personal experiences.,,,,,"Maryland General Service, Inc. of Alcoholics Anonymous",,,http://www.marylandaa.org/
139284,,,,Offers low cost housing  for eligible persons in East and West Baltimore City.,,,,,"City Homes Management, Inc.",,,
138303,,,,"Offers employment services, adult day programs and a communities activities program to developmentally disabled adults from Anne Arundel County.",,,,,"Providence Center, Inc.",,,http://www.providencecenter.com
137828,,,,Provides emergency and long-term housing for boys and girls who have been abused and/or neglected.,acooper@thechildrenshome.net,,,,Children's Home (The),,,http://www.thechildrenshome.net
139565,,,,"Provides assisted living services for up to 4 residents, 55 and older.  No volunteers needed.",,,,,Absolute Quality Care Assisted Living,,,
137594,,,,"Provides safe, affordable housing, case management services, substance abuse counseling, transportation, and personal care to low income or homeless individuals and families living with or at risk of HIV/AIDS.",,,,,AIDS Interfaith Residential Services (AIRS),,,http://www.airshome.org
138118,,,,"Provides adult day care, chronic hospital and nursing home care, mutual support groups, elderly assessment and referral services, hospice services and psychiatric rehabilitation for senior citizens.",,,,,Levindale Hebrew Geriatric Center & Hospital,,,http://www.lifebridgehealth.org
137717,,,,"Provides services to individuals who are homeless, have a low income or unemployed, including information and referral, food, clothing, shelter, and substance abuse counseling.",,,,,Bea Gaddy Family Center,,,http://www.beagaddy.com
138548,,,,Provides housing to low-income women and provides community outreach.,,,,,"Women's Housing Coalition, The",,,http://www.womenshousing.org
137652,,,,"Plans, advocates, develops, and coordinates programs and services for senior citizens in Anne Arundel County.",info_and_assistance@mail.aacounty.org,,,,Anne Arundel County Dept. of Aging and Disabilities,,,http://www.aacounty.org/Aging
138323,,,,"A full service, private mental health clinic that offers individual, family and couples therapy.",,,,,"Re-Entry Mental Health Services, Inc",,,
139477,,,,"Offers a full-service educational support agency especially attuned to the distinct needs of the under achiever, learning disabled, and the gifted. No volunteers needed.",rf@certified-learning-centers.com,,,,"Certified Learning Center, Inc.",,,http://www.certified-learning-centers.com
138909,,,,Provides supported employment program and residential services to persons with mental illness.,lighthouse@gcnetmail.net,,,,"Garrett County Lighthouse, Inc.",,,
138765,,,,A continuing care retirement community dedicated to the ministry of caring in a Christian atmosphere.,info@clvillage.org,,,,Carroll Lutheran Village,,,http://www.clvillage.org
138335,,,,"Provides job training, vocational counseling and guidance, job placement and follow-up for youth and adults with psychiatric disabilities in the Baltimore area.",pdieter@stepincweb.org,,,,"STEP, Inc. (Schapiro Training & Employment Program)",,,http://www.stepincweb.org
139174,,,,Operates a residential drug treatment program for men and women in Baltimore City.,,,,,"I Can't, We Can, Inc.",,,http://www.icantwecan.org
138620,,,,Provides link between service providers and the Hispanic community.,naortega_centro@verizon.net,,,,"Centro de la Comunidad, Inc.",,,http://www.centrodelacommunidad.org
138270,,,,"Offers emergency food, a free meal, and clothing to anyone in Baltimore city and county.",psbc2500@aol.com,,,,Perkins Square Baptist Church,,,
139748,,,,"Works to strengthen the residential quality of the neighborhoods within which it works.  It provides home counseling and housing workshops as well as sponsoring community building activities.  Works with other housing organizations to help market loan funds for housing rehabilitation, and home improvement.  Volunteers welcome.",sbyron@morgan.edu,,,,NorthEast Development Alliance,,,
138159,,,,"Statewide system of early intervention services for infants and toddlers suspected of, or having developmental delays and/or disabilities and their families.",,,,,Maryland Infants & Toddlers Program/Pre-school Svcs.,,,http://www.marylandpublicschools.org/MSDE
137994,,,,"Provides value-based, information education for girls ages 5-17, through activities that develop self-confidence and the ability to work effectively with others in a diverse society.",,,,,Girl Scouts of Central Maryland,,,http://www.gscm.org
139089,,,,"Operates programs that are coordinated, accessible and sensitive to the needs of families and children. Includes programs for  youth development, violence &amp; substance abuse prevention, neighborhood revitalization and public safety.",esabatino@hebcac.org,,,,"Historic East Baltimore Community Action Coalition, Inc",,,http://www.hebcac.org
139123,,,,"Medical adult day care offering a full range of recreational and psychosocial activities to physically and mentally disabled adults, ages 21 and older.",provaday@verizon.net,,,,Providence Adult Day Care,,,http://providenceadultdaycare.com
138362,,,,A primary care medical facility serving persons with low incomes and no medical insurance.,director@shepherdsclinic.org,,,,Shepherd's Clinic,,,http://www.shepherdsclinic.org
138677,,,,"Predominantly a pediatric hospital that is dedicated exclusively to the care of infants, children, adolescents and young adults.",hterry@cnmc.org,,,,Children's National Medical Center,,,http://www.dcchildrens.com
137701,,,,"Offers Baltimore County residents special education, adult education and traditional education.",webteam@bcps.org,,,,Baltimore County Public Schools,,,http://www.bcps.org
139271,,,,Provides an after school program for children in Southeast Baltimore.,,,,,Food for Thought,,,
139621,,,,"Provides afternoon, evening, weekend, and summer programs for girls&#39; ages 6-18 years old.",,,,,Girls Inc. of Washington County,,,http://www.girlsinc-md.org
138933,,,,"Provides a structured, communal residence for women and their children focusing on education and job training, enabling mothers to develop economic independence.",info@innterim.org,,,,INNterim Housing Corporation,,,http://www.innterim.org
137795,,,,Provides a volunteer-operated soup kitchen and food pantry called VIVA House.,,,,,"Catholic Worker, The",,,
138460,,,,Provides emergency food and financial assistance to residents of northwest Baltimore County.,unionbethelamec@unionbethel.org,,,,Union Bethel AME Church,,,http://www.unionbethelamec.org
138525,,,,A community-based rehabilitation and treatment program for Frederick County residents with serious mental illnesses.,,,,,"Way Station, Inc.",,,http://www.waystationinc.org
139764,,,,"Facilitates the effective transition of African immigrants to American society and to support their productive, sustainable integration into their new homeland.",info@airfound.org,,,,African Immigrant and Refugee Foundation,,,http://www.airfound.org
138437,,,,"Offers job placement assistance, career assessments, employment counseling, skill enhancement &amp; training services, and information services. Employers can receive recruitment assistance, information services; information on job fairs, out-placement assistance and labor market information.",,,,,Susquehanna Workforce Network,,,http://www.swnetwork.org
139733,,,,"Provides homeownership and housing rehabilitation counseling, technical assistance, workshops, and referral to homebuyers and existing homeowners.  
The Center provides information on home buying and rehabilitation financing programs, and other housing related issues.",garwynoaks@verizon.net,,,,Garwyn Oaks Housing Resource Center,,,http://www.garwynoaks.org
138821,,,,Offers outpatient mental health counseling and substance abuse counseling.,insight@aol.net,,,,Insight Treatment Centers (Suitland Office),,,http://www.insighttreatmentcenters.net
137687,,,,Dedicated to improving conditions for children and their families in Baltimore City through advocacy and creative outreach programs.,chenry@mocyf-balt.org,,,,"Mayor's Office for Children, Youth & Families",,,http://www.ci.baltimore.md.us/government/mocyf/mission.html
137941,,,,"Provides mental health and substance abuse counseling services, day habilitation, residential programs, psychiatric rehabilitation, HIV/AIDS outreach and education to individuals, groups, couples and families.  Specializes in serving the abused, deaf, hard of hearing, deaf-blind, senior citizens and people with developmental disabilities.",,,,,"Family Service Foundation, Inc.",,,http://www.fsfinc.org
139119,,,,Coordinates after-school programming for students in participating Baltimore City schools.,childfirsauthority@verizon.net,,,,Child First Authority,,,
139230,,,,"Offers medical, physical, recreational and competitive modes of therapeutic riding.",,,,,Maryland Council for Special Equestrians,,,
138421,,,,Provides free emergency food to residents of Baltimore City.,,,,,St. Paul Apostolic Holiness Church,,,
137691,,,,"Represents citizens of Baltimore City in all criminal matters. Provides victim services, family bereavement, and community services.",pwidgeon@stattorney.org,,,,Baltimore City State's Attorney's Office,,,http://www.stattorney.org
