id,organization_id,accessibility,admin_emails,alternate_name,description,email,languages,latitude,longitude,name,transportation,virtual,website
861,137686,,,"Baltimore City DSS, Food Stamps","OVERVIEW: Free food benefits provided monthly to eligible low-income households to purchase food from participating stores. Clients are given an independence card similar to a bank debit card to access benefits.

EXPEDITED FOOD STAMPS: Applicants who are eligible for food stamps may receive them within seven days if their resources are less than $100 and gross monthly income is less than $150 for the past month, or if their income and resources are less than their monthly rent. Migrant/seasonal workers and qualified aliens may be eligible for food stamp benefits and should call for more information on eligibility requirements.

APPLICATION: Applicant must bring the following to any DSS office: 
- Bank account books 
- utility bills
- verification of rent or mortgage payments  
- their last 5 or 6 pay stubs 
- birth certificates and Social Security numbers for the entire household
- unemployment compensation receipts 
- their award letter from SSI, Social Security or V.A.

ELIGIBILITY: Persons or families are eligible if they meet income requirements listed below. If all in the household are under age 60, assets (cash, vehicles, securities, personal property or bank accounts) may not exceed $2000. Households with at least one member aged 60 or older are allowed assets up to $3000. One car is allowed per household, regardless of the car's value.

HOUSEHOLD SIZE - MAXIMUM GROSS INCOME PER MONTH

Effective Oct 1, 2007 - Sept 30, 2008

(1)    $1,107	(2) $1,484    (3)  $1,861      (4) $2,238
(5)   $2,615	(6) $2,992     (7) $3,369      (8) $3,746

[$377 for each additional person]


VOLUNTEERS: Program does not use volunteers.

Home visits: Yes                    ",,Accommodations made with advance notice.,39.3131836,-76.59690599999999,"Baltimore City DSS, Food & Nutrition Services (Food Stamps)",,,
862,137686,,,"Baltimore City DSS, Homeless Emergency Environmental Services Unit","ELIGIBILITY: Takes applications for public assistance for customers who have no fixed address, who need burial assistance or who are refugees. Manages the Public Assistance to adults (PPA) program that is available to residents of Project HOME, licensed Domiciliary Care, and Department of Heath & Mental Hygiene (DHMH) Rehabilitative Residences.

SERVICES: 
1)  CRISIS INTERVENTON: Addresses the immediate environmental needs of individual adults and families who are experiencing a crisis involving homelessness, eviction or loss of housing or energy. 

2)  CENTRAL INTAKE-HOMELESS: Serves as a central intake system for people who are homeless, linking customers with appropriate resources. Homeless customers will be placed in shelters (if available) and will receive intensive case management services toward housing stabilization. 

3)  COMMUNITY OUTREACH: Provides community outreach to homeless persons living on the streets.

4)  RAP TO WORK: Offers a Rental Allowance Program subsidy of $200-300 monthly for up to 12 months for people who are on TCA or who have just recently stopped receiving TCA. To be eligible, a client must have children and be able to follow a budget. May be currently facing eviction or in a shelter.  (RAP to WORK is completely separate from the RAP available through the Housing Authority). 

5)  FUEL FUND: Assists income eligible persons with a portion of the cost of heating bills or heating fuel.

VOLUNTEERS:  Coordinated through DSS, Office of Community Resource Development (see separate listing).

Home visits: Yes                    ",,Accommodations made with advance notice.,39.312544,-76.59672599999999,"Baltimore City DSS, HEESU",,,
863,137686,,,137686,"OVERVIEW: MCHP is a special program which allows pregnant women of any age and children up to age 19 to obtain free medical care and treatment if their income is within the federal poverty level income standards. 

ELIGIBILITY: The maximum income standard for pregnant women is 200% of the Federal Poverty Limit. Children have a maximum limit of 200% of the Federal Poverty Limit. Assets are not considered in determining eligibility. If eligible, the pregnant women will have health coverage during the pregnancy and two months after pregnancy. Additionally, if the pregnant woman is eligible, her newborn baby will be covered for the first full year of life.

SERVICES: MCHP PREMIUM is an expansion to the Maryland Children's Health Program. Offers health coverage only to children in families above 200% through 300% of the Federal Poverty Level.  Families are required to pay a flat low-cost premium to purchase health coverage for their children. If employer-sponsored health insurance (ESI) plans are available, eligible children must be enrolled in them.

VOLUNTEERS: No information available re: volunteers.

Home visits: Yes                    ",,Accommodations made with advance notice.,,,"Baltimore City DSS, MD Children's Health Program & MCHP Premium",,,
864,137686,,,"Baltimore City DSS, Medical Assistance Program","INTAKE:  Individuals apply to their local Department of Social Services or City Health Department. Most clients determined to be eligible for Medical Assistance are required to choose a health care provider (Managed Care Organization or MCO). The Managed Care System is called Health Choice and affects all existing Medical Assistance clients and new applicants. Medical Assistance recipients have 21 days to choose an MCO provider and submit forms. If they do not choose a provider within that time frame, they will automatically be assigned one. Home visits are available to assist homebound clients with the application process. Medical Assistance recipients may choose to switch MCO providers on an annual basis during the open enrollment period.
 
OVERVIEW:  Provides medical benefits for immediate and long-term health needs. Purpose is to help eligible low-income persons of all ages with their medical bills when they cannot afford to pay for needed medical and health care services. May also pay for all or part of nursing home or domiciliary care.
 
SERVICES:
1) MEDICAID-AGED, BLIND OR DISABLED:  Serves individuals 65 and older or who are blind, physically disabled, or developmentally disabled. Requires documentation of disability. Applicants can ""spend down"" to meet income guidelines.
 
                Income   Assets
Individual   $350      $2500
Couple      $392      $3000
 
2) QUALIFIED MEDICARE BENEFICIARY PROGRAM:  Serves individuals who are on Medicare. Pays Part B premiums, co-payments, and deductibles. 
Effective 3/1/07:
               Income  Assets
Individual   $851    $4000
Couple       $1141  $6000
 
3) SPECIAL LOW-INCOME MEDICARE BENEFICIARIES:  Serves individuals who are Medicare recipients but who are ineligible for Qualified Medicare Beneficiary Program. Pays only Part B premium. Includes $20 per month income disregard.
Effective 3/1/07:
                          Income  Assets
Individual         $852-1021  $4000
Couple         $1142-$1369  $6000
 
4) MARYLAND CHILDREN'S HEALTH PROGRAM (MCHP):  See separate listing.
 
VOLUNTEERS:  This program does not use volunteers.

LOCATIONS:

 1)  CLIFTON: 2000 North Broadway, 21213
 2)  DUNBAR: 313 North Gay Street, 21202
 3)  HARBOR VIEW: 18 Reedbird Avenue, 21225
 4)  LIBERTY GARRISON: 5818 Reisterstown Road, 21215
 5)  MT. CLARE: 1223 West Pratt Street, 21223
 6)  ORANGEVILLE: 2919 East Biddle Street. 21213
 7)  UPTON: 2500 Pennsylvania Avenue, 21217
 8) HILTON HEIGHTS: 500 N. Hilton Street, 21229

Home visits: Yes                    ",,Accommodations made with advance notice.,39.3130613,-76.5969413,"Baltimore City DSS, Medical Assistance",,,
865,137686,,,137686,"Manages the Certified Adult Residential Environment (CARE) housing program and provides supportive housing and case management to disabled adults, including persons with AIDS. Project HOME maintains customers within the community by mobilizing all resources available and encouraging the least restrictive environment possible for care. Staff locate, certify, and monitor homes to be used for customers. 

VOLUNTEERS: Program does not use volunteers.

Home visits: Yes                    ",,Accommodations made with advanced notice.,,,"Baltimore City DSS, Project Home",,,
866,137686,,,137686,"Provides social work services to persons ages 18 years and older who are not caring for children. The mission is to prevent inappropriate institutionalization and increase self-support and self-sufficiency of adults in need. Case management and crisis intervention services provide customers with linkages to community resources and internal programs.

VOLUNTEERS: Program does not use volunteers.

Home visits: Yes                    ",,Accommodations made with advance notice.,,,"Baltimore City DSS, Social Services to Adults",,,
867,139270,,,139270,"SERVICES:
1) COUNSELING:  Provides individual, couples, group and crisis counseling.

2) HIV/AIDS:  Offers pre and post test counseling, independent living skills training for community re-integration and health/risk reduction education.

3) SUBSTANCE ABUSE:  Offers substance abuse counseling and Narcotics Anonymous meetings.

4) INFORMATION & REFERRAL:  Offers information and referrals for health care, housing, and employment readiness/placement programs.

5) SUPPORT GROUPS: Offers groups for women, gay/lesbian population, youth, transsexual/transgender and grieving mothers.

6) OUTREACH:  Program participants offer outreach to persons at risk of HIV/AIDS on substance abuse.

7) PATH PROGRAM: For women leaving incarceration. Transition into the community.

8) PAROLE AND PROBATION: Clients report.

VOLUNTEERS:  Adults, 18 and older, welcome to assist with outreach and to serve on the Board of Directors.

Home visits: No                     ",,,39.3115458,-76.67541059999999,Women Accepting Responsibility (WAR),,,
868,138524,,,Waverly Family Support Center,"1) ABE/GED CLASSES: Call for schedule. For parents of children up to age 3. Must participate in all center activities. Child care is available for this program only.

2) PARENTING CLASSES: For all age parents of children up to age 3. Helps with parenting skills and teaches child development. Child care available for this program only.

3) JOB READINESS: Call for schedule and more information.

4) MEETING ROOM AVAILABLE: For women's support group gatherings and conferences.

5) SPEAKERS BUREAU: Provides a variety of speakers to come in to discuss various subjects such as parenting, HIV awareness, and cooking. 

6) SUPPORT GROUPS: The women's support group is held every fourth Saturday of each month. Provides related topics. Open to women participating in the In House Program only.

VOLUNTEERS: Volunteers ages 16 and over to assist with child care duties.

Home visits: Yes                    ",,,39.3250523,-76.6053908,Waverly Family Center,,,
869,137844,,,137844,"OVERVIEW: Provides a soup kitchen; clothing; financial assistance for gas and electric turn-offs, prescriptions, burials, and evictions; counseling; and referrals to drug rehabilitation centers to those in need. Also offers holiday assistance.

SERVICES:

1) SOUP KITCHEN: Offers meals Mon, Wed, and Thurs, 11:30AM-12:30PM. Limited wheelchair access to kitchen.

2) CLOTHING: Offers free clothing for men, women, children, and infants on Mondays and Wednesdays, 10:30AM-12:30PM.

3) FINANCIAL ASSISTANCE: Offers grants for utility turn-offs, evictions, prescriptions and funerals.

4) COUNSELING: Offers spiritual counseling to interested persons. Call for appointment.

5) INFORMATION AND REFERRAL: Provides callers with referrals to drug rehabilitation centers.

6) HOLIDAY ASSISTANCE 2007:  
o CHRISTMAS: Call Outreach to sign up for a Christmas basket beginning Nov.13th from 10AM-12noon and will resume for the rest of the week. Callers MUST speak with a person to add their name to the list. Those who leave their names on voicemail will NOT be included on the list. At time of pick-up, Dec. 21st,  you must have photo ID, proof of residence, and birth certificates or Social Security cards for all household members. 

DONATIONS: Accepts clothing, food items, toys, toiletries, coats and gloves for the holiday program.

VOLUNTEERS: Are needed to assist with serving & cleaning up holiday meals, packing Christmas baskets and wrapping gifts.

Home visits: No                     ",,,39.30308429999999,-76.62464949999999,"City Temple Outreach of Baltimore, The",,,
870,137700,,,137700,"GENERAL SERVICES: Lends all types of print and non-print materials such as books (including books with large type), magazines, audiocassettes, compact discs, videos and DVD'S to anyone who has a valid library card. Provides meeting rooms at some branches. Special collections of Russian, Spanish and Korean materials are available at some branches.

For information on Mobile Library Services, call (410) 887-7586. (See separate listing under BCPL, Read Rover.

2) COMMUNITY INFORMATION DIRECTORY: Every BCPL branch has access to the Community Information Directory, which contains over 3000 organizations and agencies of the following types: child care, crime prevention, business, community, cultural, educational, government, health care, hobby, sports, and professional. Each entry includes the contact person, telephone number, address and a description. Organizations can be found by searching name, subject, zip code or keyword.  

BRANCH LOCATIONS:

ARBUTUS: 1581 Sulphur Spring Road, Suite 105, Baltimore, MD 21227. 
410- 887-1451. TTY 410-821-5705. 
**2008 TAX ASSISTANCE** offered by appointment only on Sat, 9:30AM-1:30PM, Feb 2-March 29. E-filing is available.   

CATONSVILLE: 1100 Frederick Rd., Catonsville, MD 21228. 410-887-0951. 
**2008 TAX ASSISTANCE** offered by appointment only, on Wednesdays, Feb 6-April 9, 2008.  No E-filing.  

COCKEYSVILLE: 9833 Greenside Drive, Cockeysville, MD 21030. 410- 887-7750. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM. Sunday 1-5PM (First Sunday in October, last Sunday in April)

ESSEX: 1110 Eastern Blvd., Essex, MD 21221. 410- 887-0295. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM.

HEREFORD: 16940 York Rd., Monkton, MD 21111. 410- 887-1919. Mon and Wed, 9AM-8PM; Tues, Thurs, Fri and Sat, 9AM-5:30PM.

LANSDOWNE:  500 Third Avenue, Lansdowne, MD  21227.  410- 887-5602. Mon-Thursday, 9AM-9PM, Fri & Sat, 9AM-5:30PM.

LOCH RAVEN LIBRARY: 1046 Taylor Ave., Towson,  MD 21286. 410- 887-4444. Mon and Wed, 9AM-9PM; Tues, Thurs, Fri and Sat, 9AM-9PM.

MOBILE LIBRARY SERVICES: 1716 Merritt Boulevard, Dundalk, MD. 21222. 410-887-7586. Operates 3 vehicles, accessible to people with disabilities and have wheel chair lift.
 a) Library on the Go Senior make neighborhood stops for convenient use of library service and has computers with internet access. 
 b) Library on the Go Junior visits senior centers and retirement communities.
 c) Read Rover offers library services to licensed Day Care centers and home providers. Teachers and providers may select material to keep until next visit.

NORTH POINT: 1716 Merritt Blvd., Baltimore, MD 21222. 410- 887-7255. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM; Sun, 1-5PM (First Sunday in October - last Sunday in April).

PARKVILLE-CARNEY: 9509 Harford Rd., Baltimore, MD 21234. 410- 887-5353. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM.

PERRY HALL: 9440 Belair Rd., Baltimore, MD 21236. 410- 887-5195. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM.

PIKESVILLE: 1301 Reisterstown Rd., Baltimore, MD 21208. 410- 887-1234. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM; Sun, 1-5PM (First Sunday in October, last Sunday in April).

RANDALLSTOWN: 8604 Liberty Rd., Randallstown, MD 21133. 410- 887-0770. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM; Sun, 1-5PM  First Sunday in October - last Sunday in April.

REISTERSTOWN: 21 Cockeys Mill Rd., Reisterstown, MD 21136. 410- 887-1165. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM.  

ROSEDALE: 6105 Kenwood Avenue, Baltimore, MD 21237. 410- 887-0514. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM. 

TOWSON: 320 York Rd., Towson, MD 21204. 410- 887-6166. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM; Sun, 1-5PM (year round).

WHITE MARSH: 8133 Sandpiper Circle, Baltimore, MD 21236. 410- 887-5097. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM; Sun, 1-5PM (First Sunday in October through the last Sunday in April).

WOODLAWN: 1811 Woodlawn Dr, Baltimore, MD 21207. 410- 887-1336. Mon-Thurs, 9AM-9PM; Fri and Sat, 9AM-5:30PM.
 
VOLUNTEERS:  Needs vary depending on location. Contact your nearest library or file on-line application at http://bcpl.info/libpg/aboutyourlibrary.html#work

Home visits: No                     ",infoserv@bcpl.net,Language Line.,39.39889,-76.6024626,Baltimore County Public Library,,,
871,137700,,,137700,"SERVICES:  Provides mobile library services. Day care providers must have at least 5 children between the ages of 2 and 5 to be eligible for services. Story hour and other programs are presented at each scheduled stop. Providers are required to check out books and other materials.

VOLUNTEERS:  No volunteer opportunities at this time.

Home visits: No                     ",mobile@bcpl.net,,39.2696384,-76.5042576,"Baltimore County Public Library, Read Rover",,,
872,138699,,,138699,"Seeks to provide mutual aid, moral support, and education to ostomy patients, such as colostomy, ileostomy or urostomy, and their families. Support group meets 5 times a year at the St. Joseph  Medical Center.

VOLUNTEERS: Adults are welcome to provide  moral support.

Home visits: Yes                    ",,,39.3244969,-76.611661,Baltimore Ostomy Association,,,
873,138676,,,138676,"Free standing emergency department. Ambulatory surgery on campus- Dimensions Surgery Center.  After-Hours Fast Track Pediatric Care.

VOLUNTEERS:  Adult volunteers are needed to greet patients, assist with phones, shred documents, and help with wheelchair transfers.

Home visits: No                     ",,Accommodations possible.,38.9494063,-76.7459566,Bowie Health Center,,,
874,138676,,,138676,"OVERVIEW:  A 55 bed, long term care facility for persons who require post-hospital care due to medically complex conditions. Includes a 52 bed chronic hospital. Offers diagnostic services, social activities, rehabilitation, and a full range of medical and nursing services.

VOLUNTEERS: Adults and teens are needed to assist with social activities and grooming.

Home visits: No                     ",,,38.9307986,-76.9202553,Gladys Spellman Specialty Hospital & Nursing Center,,,
875,138676,,,138676,"OVERVIEW: Provides general medical and surgical services, including emergency services, diagnostic testing, obstetrics, pediatrics, rehabilitation services, mental health and addictions services, a wound care center, a speaker's bureau, community health education classes, a sleep disorder center and support groups.

SERVICES:
1) MEDICAL/SURGICAL SERVICES: Includes Intermediate Care Unit, Critical Care Area and Surgical Services Department.

2) EMERGENCY SERVICES: Acute Care Section and Urgent Care. Call 301-497-7954 or 410-792-2270, ext. 77954 or TTY 301-497-8775.

3) DIAGNOSTIC TESTING: Includes Clinical Lab, Cardiology Lab, EEG Lab, and Radiology Department.

4) MATERNAL CHILD HEALTH UNIT: Labor-Delivery-Recovery room providing fetal monitoring, Special Care Nursery, and Neonatal Care Systems. Call 301-497-7979 or 
410-792-2270, ext. 77979.

5) PHYSICAL REHAB CENTER: Inpatient and Outpatient Services providing speech and language therapy, occupational therapy, physical therapy, recreation therapy, and a social work department. Call 301-497-7901 or 410-792-2270, ext. 77901.

6) BEHAVIORAL HEALTH SERVICES: Adult psychiatric inpatient programs, dual diagnosis inpatient, partial hospitalization and outpatient (alcohol and narcotics) addictions program. Call 301-497-7980.

7) WOUND CARE CENTER: For persons with wounds that have resisted healing. Located at 7350 Van Dusen Road, Suite 320. Call 800-810-8988 or 301-725-7255.

8) COMMUNITY EDUCATION PROGRAMS/ SPEAKERS BUREAU: Wellness programs including screenings, childbirth classes, CPR classes, community education on current health topics, and women's health programs are offered. Call 301-497-7914 or 410-792-7636.

9) SLEEP DISORDERS CENTER: For sleep apnea, leg movements during sleep, epilepsy studies, narcolepsy, and sleep cycle disturbances. Call 301-497-8759 or 410-792-2270, ext 78759.

10) SUPPORT GROUPS: For AA, NA, diabetes, Parkinson's, Rehabilitation Sharing Group (for longtime recovery patients), Amputee, and Bipolar.

VOLUNTEERS: Volunteers ages 14 and older are welcome. This volunteer time can be used for the high school service learning hours graduation requirement. Opportunities for community residents to volunteer in various areas of the hospital available.

Home visits: No                     ",shervon.yancey@dimensionshealth.org,Accommodations possible.,39.0869021,-76.8816332,Laurel Regional Hospital,,,
876,138676,,,138676,"OVERVIEW:  Offers a range of inpatient and outpatient medical and surgical services including:

1) CARDIAC CARE CENTER:  Specializes in balloon angioplasty, catheterization and open heart surgery.

2) MATERNAL/CHILD HEALTH CENTER:  Includes a neonatal intensive care unit and a perinatal center.

3) SEXUAL ASSAULT CENTER:  Offers free services to any age victim of sexual assault.  Includes crisis and follow-up counseling, forensic exam, victim advocacy and community education.  Call 301-618-3154.

4) PSYCHIATRIC SERVICES:  Offers an inpatient unit for adolescents and adults. Call 301-618-2434.

5) SUPPORT GROUPS:  Offers support groups for brain injury survivors, family and friends; cardiac rehabilitation; parents of premature infants; and survivors of sexual assault (adults and youth). Call 301-618-3858 for more information.

VOLUNTEERS:  Volunteers ages 14 and older needed to assist with clerical tasks, patient visitation and transport.  Call 301-618-3861 for more information.

Home visits: No                     ",,Accommodations possible.,38.9306528,-76.92091119999999,Prince George's Hospital Center,,,
877,139749,,,Baltimore Dream Center,"OVERVIEW: Provides emergency services, such as food, clothing and housing referrals to those in need. Depending on service requested, will offer assistance if person doesn't have documentation. Otherwise, picture ID is needed.

SERVICES:

1) SOUP KITCHEN: Provides meals to persons in need every Friday from 5:30-7PM.

2) FOOD PANTRY: Provides emergency food from 10AM-Noon the 2nd and 4th Saturday of the month.

3) CLOTHING: Offers clothing to anyone who has need.

4) FINANCIAL ASSISTANCE: Provides assistance to prevent eviction, utility turn-offs and help with prescriptions. Available to residents of Brooklyn/Curtis Bay ONLY.

5) PASTORAL COUNSELING: Available to anyone in need.

6) BABY SUPPLIES: Offers Pampers and formula when available.

7) FURNITURE: Offers furniture when available.

8) INFORMATION & REFERRAL: Refers persons to sources providing housing, detox and drug rehab information.

DONATIONS: Accepts clothing, household goods, and cars.

HOLIDAY DONATIONS: Accepts nonperishable food and gifts for Thanksgiving and Christmas.

VOLUNTEERS: Volunteers ages 14 years and older needed to assist with administrative duties, food preparation, disaster/emergency services, construction/maintenance and transportation.

Home visits: No                     ",,Spanish.,39.2335306,-76.5982605,Brooklyn Church of God,,,
878,138508,,,138508,"1) CRISIS INTERVENTION SERVICES: Offers general walk-in crisis intervention and referral during business hours. Domestic violence and sexual assault Trauma counseling provided.

2) BEHAVIORAL HEALTH SERVICES: Provided by professional staff to assist clients with multiple issues. Individual, group and family counseling.

3) SUBSTANCE ABUSE COUNSELING: Offers individual, group  therapy and Family intervention  for persons who abuse drugs and/or alcohol and provides DWI Education, treatment programs and services to the justice system.

4) DOMESTIC VIOLENCE COUNSELING/SUPPORT:  Offers individual, group, family  therapy for victims of domestic violence and their families; group counseling for batterers; accompaniment to court, police, hospital; and advocacy to help clients obtain necessary housing, food, medical care, legal assistance and employment.

5) SEXUAL ASSAULT/SEXUAL ABUSE COUNSELING/SUPPORT: Offers individual, group, family and couples therapy for victims of rape or sexual abuse and their non-offending family members; medical accompaniment; and advocacy to help clients obtain necessary housing, food, medical care, legal assistance and employment.

6) RESIDENTIAL SERVICES:

a)  COMPASS - Halfway House  for women in recovery and their children (ages birth - 10)

b) ANCHOR - Intermediate Care Facility.  28-day inpatient addictions treatment program for adults.

7) CHILDREN'S SERVICES AND PARENT EDUCATION PROGRAMS:

a) The Children's First: Children Cope with Divorce:  Provides a 4 1/2 hour seminar throughout the year to help parents appreciate the divorce process from a child's perspective. 

b) ROLLER COASTERS: Provides a 6-week group for children of divorce, ages 9-12.

VOLUNTEERS:  This program does not recruit volunteers.

Home visits: No                     ",,Accommodations possible.,38.3212277,-76.6738373,"Walden Sierra, Inc.",,,
879,137612,,,Allegany County Transportation,"OVERVIEW: Offers Medical Assistance recipients free transportation to medical appointments. Must call at least 24 hours in advance to arrange pick-up.

VOLUNTEERS: Volunteers not needed.

Home visits: No                     ",,,39.6372186,-78.7622985,Van Tran of Allegany County,,,
880,138334,,,138334,"TRANSPORTATION:  Provides transportation to and from the hospital Mon-Fri, 8:30AM-4:30PM.

SERVICES: Provides a temporary home for children (and their families) who are battling catastrophic or chronic illness. Serves as a residence where children and their family members can obtain lodging and find support from other families in similar situations as well as staff and volunteers.

ELIGIBILITY:  Open to the families of children under age 21 who are in active treatment (scheduled for at least three appointments per week) at any Baltimore hospital and who have a permanent residence outside of Baltimore city.

VOLUNTEERS:  Anyone ages 16 and older.  Opportunities to interact with the children and other family members are provided.

Home visits: No                     ",mrb@rmhbaltimore.com,,39.2911125,-76.6255453,Ronald McDonald House Charities of Baltimore Inc.,,,
881,139175,,,139175,"SERVICES: Christian organization dedicated to eliminating sub-standard housing. Volunteers and homeowners build new county homes.  Clients who are approved by the Family Selection Committee must volunteer a minimum of 200-400 sweat equity hours on his/her home and submit a down payment of $500.

ELIGIBILITY:  Any person with an income of $19,000-$38,000 per year, who lives in Anne Arundel County or South Baltimore and whose current housing is substandard.

VOLUNTEERS:  Various opportunities available for teens and adults. Apply through our web page.

Home visits: No                     ",admin@arundelhabitat.org,Accommodations possible.,39.0556527,-76.51608019999999,"Habitat for Humanity, Anne Arundel County",,,
882,139175,,,139175,"Builds and renovates houses in partnership with volunteers and families in need, regardless of their ethnic or religious background. The houses then are sold to those in need at no profit and with no interest charged. Provides interest free loans to low-income persons (preferably families) living in sub-standard housing who do not qualify for other types of loans. 300 hours of sweat equity for each household must be completed prior to settlement on the house.

VOLUNTEERS: Volunteers, ages 16 and older are needed for assisting with home-improvement, clean-ups, and various maintenance duties. Professional carpenters, painters wanting to assist with home improvement projects welcome.

Home visits: No                     ",office@NoMoreShacks.org,,38.53418569999999,-76.9572172,"Habitat for Humanity, Charles County",,,
883,139175,,,Chesapeake Habitat for Humanity,"SERVICES:
1) HOUSING: Renovates homes in Baltimore City for those who other wise could not afford decent housing. Volunteers and future homeowners work to rehabilitate houses into suitable living spaces. Houses are sold to qualified applicants with no-interest mortgage loans.

o Requirements: All homebuyers are required to complete 350 hours of ""Sweat Equity"" prior to purchase of their new home. 50 hours are dedicated to financial and homeownership education. 300 hours are completed on the construction site with trained construction managers and community volunteers.

o Eligibility: Applicants must be able to make a minimum mortgage payment of $400-500 a month. Residency in Baltimore City is not required. Income requirements vary by family makeup -- total family income must be less than 50% of the current median income of Baltimore.  Call for screening.

2) RE-STORE: Accepts donated building materials, appliances, furniture, cabinets, plumbing and other items. Will resell these items at discounted prices-- NOT for free. Tues, Wed, Fri, 9AM-4PM; Thurs, 9AM-6PM; and Sat, 9AM-2PM.  Will pickup donations from individuals and businesses if they have large donations. Does not deliver items. Located at 505 Kane Street in southeastern Baltimore City. 

VOLUNTEER OPPORTUNITIES: Volunteers, ages 16 and older, are needed for a wide range of duties related to operating the Re-Store, donation pick-up, clerical office work, and all phases of home renovation.  Store and home-building volunteers work on Tuesday, Wednesday, Thursday, and Saturday; office volunteers work at least 2 hours per week on Monday - Friday 9AM-4PM.  Volunteers of any age are also needed to serve on a variety of committees which meet about one evening per month. Contact Miriam at (410) 366-1250 ext. 105 for more information.

Home visits: No                     ",info@chesapeakeHFH.org,,39.3278447,-76.62807169999999,"Habitat for Humanity, Chesapeake",,,
884,139175,,,Re-Use Center,"OVERVIEW: Sells used quality building materials and furniture at a reduce cost to the public. 

DONATIONS: Donations of housing fixtures, doors, windows, and other housing material welcomed.

VOLUNTEERS: Volunteers 16 and older needed to work with stock and in customer service.

Home visits: No                     ",restore@frederickhabitat.org,,39.4081468,-77.389476,"Habitat for Humanity, Frederick - ReStore",,,
885,139175,,,139175,"NOTE: Must meet income guidelines; be able to pay mortgage, and a resident of the county.

OVERVIEW:  Works with low-income resident families who cannot qualify for a conventional mortgage and have no other way of owning their own home. Families that meet the homeownership criteria become ""partner"" families and each adult in the family is required to work at least 250 hours in ""sweat equity"" before they are eligible to help build their own home. 

VOLUNTEERS: Adult volunteers 18 and older are needed to help build homes, with events, clean up and clerical activities. Limited opportunities for teens 16 and up, with guardian's permission to help with landscaping, clean up and basic construction. Volunteers may register on web site.

Home visits: No                     ",habitat@garrettcac.org,,,,"Habitat for Humanity, Garrett County",,,
886,139175,,,Harford Habitat for Humanity,"SERVICES:
1) Provides homeownership opportunities to low income families. Houses are sold to partner families at no profit, financed with affordable, no interest loans. Families are selected based on their level of need and ability to repay loans. In addition to a down payment, families are required to invest up to 500 hours of their own labor. 

2) Also repairs homes for low-income families through the FIXIT UP program.  Includes emergency repairs (i.e., roofing, HVAC, plumbing and electrical issues), construction of accessible ramps for the disabled and elderly, and home repairs and modifications (i.e., floor, window, door replacement).  

VOLUNTEERS: Volunteers, ages 16 and older are needed for assisting with new construction and home improvements.

Home visits: No                     ",info@harfordhabitat.org,,,,"Habitat for Humanity, Harford County",,,
887,139175,,,139175,"OVERVIEW:  An ecumenical Christian ministry dedicated to building  homes in Montgomery County for those who could not afford decent housing. Volunteers and future homeowners work to build and/or rehabilitate houses into suitable living spaces.

ELIGIBILITY: Housing needs, current living conditions and character of applicants are also considered in determining eligibility.  See income eligibility below.


VOLUNTEERS: Volunteers needed for various activities.  Adults over age 18 are needed to help build homes, clean up and for clerical activities.  Opportunities for teens, ages 15-18 include landscaping, clean up and basic construction.

Home visits: Yes                    ",,Spanish.,39.1165288,-77.18806169999999,"Habitat for Humanity, Montgomery County",,,
888,139175,,,139175,"ELIGIBILITY: Income level, housing needs, current living conditions and character of applicants are all considered in determining eligibility.  

SERVICES:  Builds homes in Prince George's County for those who could not afford decent housing. Homes are sold to applicants below market price and at no interest. Future homeowners must work 500 towards building and/or rehabilitating their homes. 

VOLUNTEERS:  14 and older.  Duties relate to all phases of renovating houses.

Home visits: Yes                    ",pghabitat@aol.com,,38.9437165,-76.9482603,"Habitat for Humanity, Prince George's County",,,
889,139175,,,139175,"Program works in partnership with volunteers and low-income families, who are unable to qualify for traditional mortgage programs, to move them out of substandard housing into affordable decent housing.

Applicants must attend at least 1 of 3 meetings held per year in order to process an application for a home with Habitat for Humanity.

VOLUNTEERS: Adult volunteers 18 and older are needed to help build homes, clean up and  clerical activities. Teen volunteers ages 15-18 needed to help with landscaping, clean up and basic construction.

Home visits: No                     ",hfhwc@worldnet.att.net,,39.64349780000001,-77.724435,"Habitat for Humanity, Washington County",,,
