organization_id,taxonomy_id
139364,YF-3000.0270-050
139364,LR-4000
139364,RX-8450.8000
139364,RX-1700
139364,RX-1700.0500
139364,RX-1700.1700
139364,RX
139364,RX-1700.1700-650
139364,RX-8450.3300-350
139364,RX-8450.3300
139364,YJ-4850.1500
138748,YF-5000
138748,FN-1900
138748,R
138748,RF-1500
138748,RF-2000
138748,PH-6200.8400
138748,RF-3300
138748,RF-2500
138748,YF-5000.0500-650
138748,YX
138748,YF-5000.0500
138748,YF-5000.0500-550
138748,RP-1400.8000-675
138748,YF-5000.5050-170.50
138388,TD-1200
138388,LH-2700
138388,LH-5000
138388,YF-3000.8080
138388,TJ-3000
138388,PX
138388,NT
138388,PN-8100
137857,HH-0500.0500
137857,HL-8700
137857,HH-0500.2500-250
137857,PX
137857,PL-7400.1500
137857,PW-9100
138153,YX-0500
138153,YH-6000.0250
138153,YH-0500
138153,FT-3000.1600
138153,FJ-1500
138153,TJ-3000
138153,YR-3500
138153,YH-6000.3100
138153,YL-3300.4500
138153,FT-1800
138153,PH-6500.1500
138153,YB-9500.1500
138153,YX-0500.8000
138153,ND-6500.9500
138153,TD-1600.3100-200
138153,YF-6500
138153,YF-1800.5000
138153,YF-5000
138153,TP
138153,TD-1600.3100-180
138153,FN-1700.9500
138153,NL
138153,TD-1600.3200
138153,YF-1800
138153,PH-0300.0400
138153,PH-6500.1500-140
138153,YK-8000.2000
138153,DT-8800.8500
138153,BV-8900
138153,YE-3300
139343,YF-8000.0500
139343,YF-8000.1800
139343,R
139343,YF-5000
139343,PH-6100.6800
139343,RF-3300
139343,RF-2000
139343,PH-1000
139343,YM-8500
139343,RR-8800
139343,RX-8450.8000
139343,RX
139343,RP-1400.8000-070
139343,RX-8450.8100
139343,RX-8500
137694,YB-8000
137694,BT
137694,YF-6500
137694,BT-4500.6500-170
137694,BT-4500.6500-800
137694,BT-4500.6500-500
138040,YF-3200
138040,YF-1500.8000
138040,PH-3500
138040,HH-8000
138040,LF-4900.2150
138040,YB-9500.1500
138040,YB-9500.3300
138040,YB-8000
138040,TJ-6500.8000
138040,LR-8000.8000-820
138040,PX
138040,TJ-3000
138040,YL-3300.4500
138040,HH-0500.1600
138040,YK-2000.2200
138040,H
138040,YF-5500.1800
138040,LT-1550
138040,LF-7000.1700
138040,LR-8000.8000-450
138040,PH-3500.8000
139043,BH-3700.3000
139043,TJ-3000
139043,DM
139043,DM-1800
139043,DM-1800.5000
138395,YL-3300.4500
138395,BD-5000.8300
138395,PX
138395,YV-3000.3050
138395,BD-1800.2000
138547,RF-1500
138547,RF-2000
138547,RF-3300
138547,RF-2500
138547,TP
138699,PX
138699,LH-2700
138699,YF-3000.2240
138699,L
138699,YF-6000.8000-300
138699,YF-6000.8000-180
138699,PN-8100
138801,YF-3000.0400
138801,PN-8100
138379,BH-8600
139764,RF-3300
139764,TI-1800.6500-550
139764,TI-1800.6500-150
139764,TI-1800.1500
139764,PH-1400.5000
139764,PH-1250.1800
138738,YF-1800
138738,YF-1800.5000
138738,BH-8400
138738,YF-1800.1500
138738,YF-1800.0400
137916,YB-9500.1500
137916,YB-9500.3300
137916,YF-6500
137916,PX
137916,YF-1800
137916,PH-1250
139151,FJ-1500
139151,NS-8000.5000
139151,NL-5000.5000
139151,LH-3000
139151,ND-9200
139441,RF-3300
139441,RF-2500
139441,RF-2000
139441,RP-1400.8000-050
139441,RP-6400.8000-620
139441,RP-6400.8000-600
137997,BD-5000.8300
137997,YL-3300.4500
137997,YF-3200
137997,BD-1800.2000
137997,NT
137997,TQ-1800.8800
139127,YB-8000
139127,YF-6500
139127,BD-5000.3500
139127,PX
139127,PX-2400.5000
139377,PX
139377,TP
139377,PW-9100
138118,YD
138118,YF-3000.0440
138118,LT-3000
138118,LL-3000
138118,YR-3500
138118,YF-8500
138118,YF-5000
138118,LL-6000
138118,RM-3300.6600
138118,LR
138118,YF-6500
138118,YB-8000
138118,PX
138118,LF-4900.2050
138118,PH-1000
138118,PH-0320
138118,LH-6300.5500
138118,PN-8100
138118,RP-5000.1500
138118,RP-6400.8000-620
138596,YB-9500.0500
138596,YB-9500.1500
138596,R
138596,TJ-3000
138596,RF-2000
138596,PS-9800
138596,RF-3300
138596,RP-1500
138596,PH-6100.6800
138596,RP-1400.8000-050
137620,YB-8000
137620,BD-5000.1500
137620,TJ-3000
137620,LH-2700
137620,PL-7000
137620,HH-0500.1600
137620,PH-1800.8500
137620,LF
137620,LH-2700.6000
137620,TC-5500.8000
139458,RX-8500
137874,BD-5000.8300
137874,YL-3300.4500
137874,YV-3000.3050
137874,BD-1800.2000
137606,YF-5000
137606,R
137606,PX
137606,RF-3300
137606,RF-1500
137606,RF-2000
137606,RF-2500
137606,LR-3200
137606,ND-2000.6500-360
137606,RR-8800.5100
137606,RP-1400.8000-675
137606,RP-5000.1500
137606,RP-6400.8000-620
137606,RP-6400.8000-650.64
137606,RP-1400.8000-050
139237,YF-6500
139237,YF-5000
139237,YB-8000
139237,PH-0320
139019,FP-0500
139019,LF-4900.4500
139019,TJ-6500
139019,FN-4000
139019,FP-4000
139019,ND-9200
139779,BH-1800
139779,BM-8500
139779,RX-8450.7000-700
139779,RX-8450.7000-750
139419,TI-1800.3000
139419,TI-1800.1500
139419,TI-1800.6500
139419,TI-1800.4500-900
139419,TI-2100
139419,TI-1800.8100
137746,YF-8000.1800
137746,YF-8000.0500
137746,YS-5000
137746,R
137746,TJ-3000
137746,RX
137746,RX-8500
137746,RX-8450.8000
137746,PN-8100
137746,PN-8100.0500
137766,BD-5000.1500
137766,TI-1800.2000
139177,PL-7000.4300
139177,YZ-0150
139177,PN-8100.0500
139177,RP-1400.8000-250
139177,PN-8100.0500-250
138479,TJ-3000
138479,PX
138479,DT-8700
139071,PS-9800
139071,FP-0700
139071,FN-1500.9700
139071,TD-1600
138169,LV-2400
138169,TP
138169,LH-0600
138169,TJ-6500
138169,LF-4900.2000
138169,ND-9200
138022,FT-4800
138022,PX
138022,TJ-3000
138022,FT
138022,FT-1500
138022,YL-3300.4500
138022,FT-3000
138022,FP-4500
137873,TP
137873,ND-9200
137676,PH-1000
137676,PL-6400.1500
137676,YF-1800
137676,LR-3200
137676,ND-2000.3500
137676,R
137676,PH-7000
137676,YF-1800.5000
137676,PL-6400.1500-850
137676,ND-2000.6500-360
137676,TJ-6500.6300
137676,YD
137676,PL-7000
137676,PX
137676,ND-2000.9000
137676,PH-1400
137676,YF-5000
137676,ND-3500.3600
137676,PH-2360
137676,PH-0320
137676,RP-1400.8000-300
138819,LH-3000
139012,PX
139012,BH-3000.3550
139012,YL-3300.4500
139012,YB-8000
139012,YF-6500
139012,BH-3000.3500
139012,TB-7000.6000
139012,YY-0500.9500
139012,BH-3000
139012,TI
137629,PL-6400.1500
137629,LH-2700
137629,YF-3000.2440
137629,TJ-6500.8000
137629,YB-9500.1500
137629,PL-6400.1500-850
137629,TJ-3000
137629,YB-9500.0500
137629,PX
139249,PH-6100.6800
139249,YK-6500.5000
139249,TJ-6500.6000
139249,YK-8000.5000
139249,PN-8100
138683,YF-4500
138683,TJ-4500
138683,PX
138683,TJ-6500.8000
138683,HH-8000
138683,PN-8100
139046,BH-3700.3000
139046,PX
139046,TJ-3000
139046,BH-3000.3550-360
139046,PH-3300.2750
139046,YM-2900.2000
139204,YF-3000.1300
139204,TJ-3000
139204,LH-2700
139204,TJ-4500
139204,YY-0500.9500
139204,TJ-6500.6000
139204,PX
139204,TO
139204,PN-8100
139675,YF-8000.0500
139675,YF-8000.1800
139675,YF-8000.1800-200
139675,FN-1500.9100-180
139675,RX-8250.0500
139675,RX-8250.0550
139675,RX-8250.1700
139675,RX-8470.8200-180
139675,RP-1400.8000-070
139675,RX-8470.6900
138756,LH-2700
138756,YF-3000.2240
138756,TJ-3000
138756,TJ-6500.8000
138756,LH-2700.6000
138756,PX
138756,YD
138756,PN-8100
138756,YF-3000.8930
139005,BH-3700.3000
139005,FT-4500
139005,YB-8000
139005,YL-3300.4500
139005,TJ-6500.8000
139005,BH-3800.5000
139005,DM-1800.5000
138281,YL-3300.4500
138281,FT-4800
138281,FP-4500
138281,TJ-3000
139576,YX-0500
139576,YZ-8200
139576,YX-0500.8000
139576,YX-0500.8000-800
139576,YY
139576,YB-9500.1500
139576,YB-9500.3300
139747,ND-2000.3500
139747,ND-3500
139099,BD-1800.2000
139099,TI-1800.2000
139099,ND-9200
138421,PX
138421,BD-1800.2000
138709,YB-8000
138709,YF-6500
138709,BH-8300
138709,YL-3300.4500
139232,DD-1500.4150
139232,TJ-4500.4400
139232,FJ-1500
139232,ND-9200
139232,FT-1020
138275,LJ-2000.6500
138275,YK-6500.6600-550
138275,YK-6500.6600
138275,LJ-2000.6750
138275,PX
138275,LJ-2000.6500-700
138275,TI
137854,TP
137854,TD-1200
137854,L
138226,TJ-6500.6300
138226,PL-7000
138226,TD-1600.3100-180
138226,YF-3000.2440
138226,FT-1800
138226,LH-2700
138226,FP-0500
138226,HL-8000.8000
138226,TJ-3000
138226,YF-9000
138226,PS-6500
138226,LH-0600
138226,ND-3500.3600
138226,LH-0600.9000-100
138226,TJ-4500.8300-100
138226,YJ-6750.6500
138226,PX
138226,YY-0500.9500
137730,YK-6500.6600
137730,LJ-2000.6500
137730,LJ-2000.6750
137730,YK-6500.6600-550
137730,LJ-2000.6500-700
137730,PX
137730,TJ-3000
137679,ND-9200
137679,TQ-1800.9000
138025,YX-0500
138025,PH-1000
138025,PH-1400.5000
138025,YJ-0500.0300
138025,PH-2360
138025,R
138025,RF-2000
138025,RP-1500
138025,PH-6100.6800
138025,YB-9500.0500
138025,YB-9500.1500
138025,YK-2000.2000
138025,YK-2000.2100
138025,YK-2000.2200
138025,PH-2400
139402,YF-5000.2100
139402,RP-1500
139402,RF-3300
139402,RF-2000
139402,RX-0400.1500
139402,RX-8250
139402,RX-8450.8100
139402,PN-8100.0500
139402,RX-1750
139402,RP-1400.8000-500
139358,LT-3400
139358,LE
139358,LF-7000
139318,YF-5000.0500-600
139318,YF-5000
139318,TJ-3000
139318,YF-8500
139318,YJ-9000
139318,YK-2000.8000
139318,YX-0300
139318,YX-0500
139318,YX-0500.8000
139318,YX
139318,PX
139318,R
139318,RF-1500
139318,YB-9500.1500
139318,YB-9500.0500
139318,ND-2000.1500-160
139318,YF-3000.1480
139318,YL-3300.4500
139318,YF-5000.2150
139748,TB-7000.6000
139748,PX
139748,BH-3000.3550-360
139748,TP-5000
138211,YF-8000.0500
138211,YF-8000.1800
138211,R
138211,RX
138211,RX-8450.8100
138211,RX-1750
138211,RX-8450.8000
138211,RX-0400.1500
138422,YL-3300.4500
138422,BD-1800.2000
138422,PX
138422,BM-6500.1500
138422,PH-2950.8500
137998,BM-6500.1500
137998,YF-1800
137998,YF-6500
137998,BM-3000.2000
137998,BM-3000
137998,ND-3500.3600
137998,ND-2000.3500
137998,ND-2000.9000
137998,ND-2000.6500-360
137998,ND-9000
137998,YF-1800.5000
137998,YF-5000
137998,PX
137998,YP
137998,TJ-3000
137998,YF-8000.0500
137998,YF-8000.1800
137998,PL-7400.1500
137998,PH-1000
137998,ND-6500.1800
137998,TI
137998,BM-8500
137998,YL-3500.1900
137998,ND-3500.3700
139570,YB-8000
139570,PX
139570,FP-4500
139570,YL-3300.4500
139570,FT
139570,FT-2700.9500
139570,FT-2700
138618,YB-9500.0500
138618,YB-9500.1500
138618,YF-8000.0500
138618,PN-8100
138618,RX
138618,PN-8100.0500
138618,YJ-4840
138618,YJ-4850.1500
138618,YJ-4850
138782,LL-6000
138782,PH-7000
138782,YF-3000.0440
138782,LT-3000
138782,LR
138782,PX
138782,L
138755,YF-3000.0360
138755,YF-3000.0920
138755,YB-9500.1500
138755,TI
138755,LH-2700
138755,LH-2700.2900
138755,BT-4500.6500-500
138755,LH-2600.6500-500
138755,TR
138755,TJ-6500.8000
138755,PX
139006,YL-3300.4500
139006,BH-3700.3000
139006,TJ-6500.8000
139006,TB-7000.6000
139006,PX
139006,TJ-6500.6000
139006,BH-3900.3050
139006,TB-3000.0400
139006,BH-3700
139006,BH-3900
139006,DM-1500.1500
139006,DM
138682,NS-1800.9500
138682,FJ-1500
138682,FP-4500
138682,FT-4200
138682,FT-1000.9500
139047,BH-3700.3000
139047,TJ-3000
139047,PX
139047,JP
139047,DM
139047,TE
138157,L
138157,LH-2600.6500
138157,LH-2700
138157,LF
138157,LR
138157,YF-1500.8000
138157,YF-6500
138157,YK-6500.6600
138157,YF-3000.1480
138157,YF-3000.4360
138157,TJ-6500.8000
138157,YF-3000.8760
138157,LJ-2000.6750
138157,LR-6200
138157,LR-6600
138157,LR-8000.8000-820
138157,LT-2600
138157,YK-6500.6600-550
138157,YB-9500.3300
138157,LL-3000
138157,YF-8000.1800
138157,LV-6800
138157,LH-2700.2000-150
138157,PX
138157,YF-3000.3800
138157,YF-9000
138157,LH-6300.5500
138157,RX
138157,RX-1700
138157,PN-8100
138157,RP-1400.8000-300
138157,RP-5000.1500
138157,RX-8450.8100
138157,RX-8450.7900
138157,PN-8100.0500
138157,PN-8100.3000
138157,RP-6400.8000-620
137677,R
137677,RD-1900
138323,YF-5000
138323,R
138323,RF-1500
138323,RF-2000
138323,PH-6200.8400
138323,YF-8000.1800
138323,YF-8000.0500
138323,RF-3300
138323,RF-2500
138323,RP-1400.8000-675
138323,RX-8450.8000
138323,RX
138323,RP-1400.8000-050
138323,RP-5000.1500
139269,YX-0500
139269,FP-0500
139269,TD-1600.3100-140
139269,YB-9500.1500
139269,RP-1500
139269,YB-9500.3300
139269,TJ-3000
139269,YX-0500.8000
139269,YB-9500.0500
139269,PX
139269,PH-1000
139269,PH-2400
139269,RP-1400.8000-020.15
139269,RP-1500.1400-750
138703,BD-1800.2000
138703,YL-3300.4500
138703,PX
138703,BD-1800.1500
139220,BD-2400.2590
137825,YB-9500.0500
137825,YP-3500
137825,FF-0500.1800-350
137825,PH-1000
137825,PS-9800
137825,R
137825,H
137825,ND-2000.3500
137825,PX
137825,HD-8000
137825,RF-2500
137825,HH-0500.2500-250
137825,ND-2000.9000
137825,HL-8700
137825,PH-1400.5000-100
137825,YK-2000.2000
137825,YP
137825,ND-2000.1500-160
137825,RP-1400.8000-050
137825,PN-8100
138589,BH-8600
138589,LR-3200
138589,RR-8800.5100
138489,R
138489,YF-5000
138489,YF-8000.1800
138489,YX-0500.8000
138489,YF-8000.0500
138489,PX
138489,RF-1500
138489,RF-3300
138489,RF-2500
138489,RF-2000
138489,LH-2700
138489,RX-0400.1500
138489,RP-1400.8000-020.80
138489,RX-1750
138489,RP-5000.1500
138489,PN-8100
138489,RP-1400.8000-800
138489,RX-8250
138489,RX-8450.8000
138489,RX
138489,RP-1400.8000-050
138489,RP-1400.8000-800
138489,RX-8450.8100
138489,RP-1400.8000-300
138489,PN-8100.0500
138489,YX-0300.0150
138489,YX-0300.0190
139418,YB-8000
139418,PX
139418,BH-8400.6000-060
137726,YB-9500.1500
137726,PX
137726,YB-9500.0500
137726,PH-1400.5000-100
137726,PS-9800
137726,PH-1400.5000
137726,PH-2950.3050
137726,PX-2300.1700-500
138223,BM-6500.1500
138223,YL-3300.4500
138223,YB-8000
138223,YK-2000.8000
138223,BD-1800.2000
138223,PH-2950.1500
137747,BM-6500.1500
137747,YL-3300.4500
137747,BD-1800.2000
137747,BD-1800.8200-250
137747,BM-6500.1500-150
137767,YF-1800
137767,YF-6500
137767,PH-7000
137767,YD
137767,YF-1800.5000
137767,YB-8000
137767,BH-8400.6000-060
139178,YB-9500.1500
139178,YF-3000.8080
139178,L
139178,LF
139178,LV-6800
139178,YF-6500
139178,YF-3000.7640
139178,YF-3000.1400
139178,YF-6500.0500
138689,YF-3200
138689,FP-0500
138689,LH-2700
138689,TJ-3000
138689,TD-1600.3100-180
138689,PX
138689,TJ-4500.4400
138689,PN-8100
138689,PN-8100.3000
139756,BH-8600
139756,TI-1800.6500-550
139756,TI-1800.2000
139756,TI-1800.3000
139756,PX
138525,YB-9500.0500
138525,YJ-0500.0500
138525,PL-6400.1500
138525,YF-1800
138525,YF
138525,YF-5000
138525,PH-1400.5000
138525,PL-7000
138525,RP-8000.7400
138525,PL-6400.1500-700
138525,PH-7000
138525,LH-6300.3650
138525,PH-7000.6000-160
138525,PH-7000.3300-140
139707,TJ-3000.8000
139707,TJ-3000.1500
139302,TJ-6500.6000
139302,PN-8100
137855,TJ-3000
137855,FP-0500
137855,TD-1600.3100-180
137855,YF-1800
137855,YF-6500
137855,TP
137855,FT-6200
137855,FT-8000.8000
137855,YF-3200
137855,YF-4500
137855,YF-9000
137855,YF-5000
137855,YF-1800.5000
139290,YF-8000.1800
139290,RX
139290,RX-8450.8000
139290,RX-8450.5000
138140,YL-3300.4500
138140,PH-2950.1500
138119,YL-3300.4500
138119,BM-3000.2000
138119,BM-3000.1000
138119,BM-3000.0500
138119,BM-3000
138505,YF-6500
138505,LH-5000
138505,YF-3200
138505,LH-0600
138505,PX
138505,YF-9000
138505,YF-1500.8000
138710,BH-3700.3000
138710,BH-3500.3400-450
138710,TJ-3000
138710,YL-3300.4500
138710,BH-3500.3400-250
138710,YM-2900.2000
138710,BH-3000.3550
139390,YZ-0150
139390,YZ-1800
139390,YF-8000.1800
139390,YF-8000
139390,PN-8100.0500
139390,RX-8450.8000-180
139390,RX-8250.1700
139390,PN-8100.0500-180
139390,RX-8470.8200-180
139390,RX-8450.8000
139390,RX-8470.8200
139390,RX-8250
139390,RX
139390,RX-8450
139190,NL-6000.2000
139190,DF-4500
139190,DF-7000
139190,TP
139190,FT-1020
138265,YL-3300.4500
138265,PX
138265,YB-8000
138265,BD-1800.2000
138265,YF-8000.1800
138265,PL-7400.1500
138265,YF-8000.0500
138265,BM-6500.1500
138265,YV-3000.3050
138265,YV-3000.3000
138265,RX
138265,PN-8100
138265,PN-8100.0500
138265,RX-8450.8000
138265,RX-8250
139440,PH-0500
139440,LT-2800
139440,L
139440,PH-1400
139440,PH-7000
139440,PH-3300.3100
139440,YO-8200.6400
138717,FT-1800
138717,FJ-1500
138717,FP-4500
138717,PX
138717,FT-1800.1850
138717,FT-4200
138029,TJ-4500
138639,YF-1800
138639,YF-1800.5000
138639,YF-3000.2560
138639,YB-9500.3300
138639,PL-7000
138639,TJ-6500.6000
138639,PN-8100
137612,DF-7000.1200
137612,DF-7000.1700-300
137810,TJ-3000
137810,TP
139383,BD-5000.8300
139383,BD-1800.2000
139383,YL-3300.4500
139383,BM-6500.1500
139383,HL-8700
139383,PH-2950
139383,PH-2950.8500
139383,PH-2950.1500
139383,RX
139383,PN-8100.0500
139427,YL-3300.4500
139427,BD-1800.2000
139427,PH-2950.8500
139344,R
139344,YF-8000.0500
139344,YF-8000.1800
139344,LR
139344,RX
139344,RX-0400.1500
139344,RX-8450.8000
139344,RX-8450.5000
139344,YJ-4850
138396,YL-3300.4500
138396,PX
138396,BD-5000.8300
138396,PH-2950
138396,PH-2950.8500
138396,PH-2950.3050
139209,FJ-6700
139209,ND-9200
138387,BM-6500.1500
138387,BD-1800.2000
138387,BM-3000.2000
138387,BM-6500.6500
138387,BM-3000.0500-250
138387,BM-3000.4000
138387,BH-3800.7000
138387,BH-3800.5000
138387,LH-5100
138387,BM-8500
138387,ND-9200
138387,PH-2950
138387,PH-2950.1500
138387,BV-8900
138387,NT-8900
138387,BD-2400.2590
138245,PX
138245,TJ-3000
138245,FP-0700.5000
138245,D
138245,TJ-6500.6000
138245,FP-0500
138245,FJ-1500
138245,TP
138245,TJ-4500.4400
138923,TJ-3000.8000
137958,YF-1500.8000
137958,YF-1800
137958,YF-4500
137958,YF-5000
137958,HH-8000
137958,YF-1800.5000
137958,YF-3000.1300
137958,PX
137958,HD-8000
137958,ND-9000
137958,H
137958,YF-6500
137958,ND-3500.3600
137958,ND-2000.6500-360
137958,YB-9500.1500
137958,YB-9500.0500
137958,YF-5000.1700-050
137958,RP-8000.0500
137958,RP-1400.8000-675
139744,TJ-4500
139744,PX-2000.4600
138523,BD-5000.8300
138523,YL-3300.4500
138523,YV-3000.3050
138523,PX
139825,RF-3300
139825,RF-2500
139825,RF-2000
139825,PH-6100
139825,ND-9200
139825,FN-1500.9100-180
139825,RP-1400.8000-500
139825,PN-8100.6500
138110,YB-8000
138110,YF-3000.0440
138110,YF-6500
138110,LL-6000
138110,YF-3000.6160
138110,YD
138110,PX
138110,PH-0320.0200
138110,PN-8100
139163,TP
138745,YF-3000.8240
138745,YJ-0900.1250
138745,YK-2000.2200
138745,YX
138745,PN-8100
138745,RP-1400.8000-100
138078,YL-3300.4500
138078,PX
138078,NL
138078,YY-0500.9500
138078,NT
138078,BV-8900.9300
138078,FT-1020
138136,BD-5000.8300
138136,BH-8600
138136,YV-3000.3050
138136,PX
138136,BM-6500.6500-830
138136,TJ-3000
138136,TJ-6500.6300
138136,TD-1600.3200
138136,LH-2700
138136,FP-0500
138136,PH-1000
138136,LF
138136,PH-2950.1500
138136,PH-2950.8500
138136,PH-2950
138161,PH-2400.3350
138723,YL-3300.4500
138723,BD-1800.2000
138723,BD-1800.8200-250
138006,HH-0500.0500
138006,HH-0500.8000-150
138006,HH-4500
138006,ND-9200
138591,TJ-3200.2500
138591,TJ-3000
138591,TE
139698,YL-3300.4500
139698,YG-8000
139698,YG-8000.8000
139698,YB-0500
139698,DT-8800.8500
139147,YF-3000.1480-120
139147,TJ-6500.6300
139147,LH-2700
139147,PX
139147,YH-6000.3100
139147,TD-1200
139147,TP
139480,TJ-6500.8000
139480,PX
139480,YF-3000.6090-150
139480,YF-3000.6090
139480,YF-5000.8100-650
139480,YF-6500
138866,LN-1500
138776,YX-0500
138776,YB-9500.1500
138776,PH-6500.1500
138776,YX-0500.8000
138776,FJ-1500
138776,PH-1000
138776,PH-2360
138776,PH-6500.1500-200
138776,TJ-6500.6300
138776,TP
138776,PX
138776,DF-4500
138776,RP-1400.8000-020.15
138776,RP-1500.1400-150
138776,RP-1500.1400
138841,ND-2000.1500-160
138841,ND-3500.3600
138841,PX
138841,ND-2000.3500
138841,PL-7400.1500
138841,PH-1400.5000-100
138841,ND-2000.3500-330
138841,YL-3300.4500
138841,TJ-6500.6300
137631,TJ-3000
137631,HL-8000.8000
137631,YN-9000
137631,PS-9800
137631,YB-9500.0500
137631,YB-9500.1500
137631,FP-0500
137631,FT-1000.9000
137631,BT-4500.6500-500
137631,NT
137631,RX-8250
137631,RX
137828,BH-1800
137828,YB-9500.0500
137828,YB-9500.1500
137828,YX-0500
137828,YX-0500.8000
137828,BH-1800.1500-700
137828,PX
137828,YP-1000
137828,PH-2400.1900
137828,RM-7000
139370,R
139370,RF-1500
139370,RF-2000
139370,YK-2000.2000
139370,RF-3300
139370,TJ-3000
139370,PH-6100.6800
139370,YK-2000.2100
139370,YK-2000.2200
139370,YK-2000.8000
139370,PN-8100
139370,YX-0300.0190
137655,YX
137655,TJ-6500.8000
137655,PX
137655,JP
137655,TP
137655,TH-1700.1950
137655,TH-1500
137655,TH-1700
137655,TH-1700.1800
139758,PH-0700
139758,PH-1000
138429,YL-3300.4500
138429,BD-5000.8300
138429,YV-3000.3050
138215,YL-3300.4500
138215,BD-5000.8300
138215,YV-3000.3050
138215,PX
139456,FF-1850
139456,FF-1900
139405,YF-1800
139405,YF-1800.5000
139405,YF-6500
139405,YF-5000
139405,YF-3000.0440
139405,RR-8800.5100
139405,PX
137743,YL-3300.4500
137743,BD-1800.2000
137743,BM-6500.1500
137743,BM-3000
137743,PX
137743,BM-3000.2000
137743,BM-8500
138002,ND-9200
138002,LH-6300.3650
137909,LR-1700
137909,ND-9200
137909,PS-9800
138222,FT-1800
138222,FP-0500
138222,TD-1600.3100-200
138222,YH-6000.0250
138222,YP
138222,FP-4500
137849,YL-3300.4500
137849,PX
137849,BD-1800.2000
137849,TI
137849,BD-2400.2590
139119,TD-1200
139119,TP
139119,H
139119,PX
139119,PH-1250.1800
138895,YL-3300.4500
138895,BD-1800.2000
138895,BD-2400.2500
138895,NT
139111,RF-2500
139111,LT-0500
139111,PH-1000
139111,TJ-3000.8000
139111,RF-3300
139111,RF-2000
139111,RX-1700
139111,RX-8450.8100
139111,PN-8100.0500
139111,RX-8470
139111,RP-5000
139111,RP-1400.8000-070
139111,RP-1400.8000-020
138269,L
138269,R
138269,YF-5000
138269,LV-1600
138269,LH-2600
138269,LH-2700
138269,LF
138269,YF-8000.1800
138269,YF-8000.0500
138269,PX
138269,YL-3300.4500
138269,LV-6800
138269,RF-2000
138269,RF-2500
138269,RF-3300
138269,RX
138269,RP-1400.8000-675
138269,RX-8450.8000
138269,RP-5000.1500
138319,TJ-4500
138319,LH-0600
138319,ND-9200
138319,TJ-6750
137948,YV-3000.3050
137948,YL-3300.4500
137948,BD-5000.8300
137948,YV-3000.3000
137948,PH-2950
137948,PH-2950.8500
137948,PH-2950.1500
137948,PH-2950.3050
137703,TQ
138400,YL-3300.4500
138400,FT-4500.1800
138400,NT
138400,BV-8900
138046,BH-1800
138046,YS-5000
138046,BH-8600
138046,PX
138046,YV-3000.3050
138046,YP
138046,YF-5000
138046,YF-1800.5000
138046,YF-3000.1300
138046,YF-8000.1800
138046,YF-8000.0500
138046,TI
138046,TI-1800.3000-200
138046,TI-1800.3000
138046,TI-1800.1500
138046,PH-2950
138046,PH-2950.1500
138046,PH-2950.8500
138046,RX
137748,RP-1400.8000-050
137748,RP-1400.8000-650
138242,BD-1800.2000
138242,BM-8500
138242,TI-1800.2000
138242,TI-1800.1500
138242,TI-1800.3000
138242,BH-3800.7000
138242,LH-5100
138242,ND-9200
138242,BV-8900
137708,BD-1800.8200-250
137708,BM-3000.2000-100
137708,YK-6500.6600
137708,YL-3300.4500
137708,BM-6500.1500-150
137708,LJ-2000.6750
137708,YB-9500.3300
137708,YK-6500.6600-550
137708,YK-2000.2200
137708,TJ-3000
138297,YP
138297,BH-1800
138297,ND-2000.1500-160
138297,ND-3500.3600
138297,ND-2000.6500-360
138297,TJ-3000
138297,PX
138297,ND-2000.9000
138297,HH-0500.2500-250
138297,YV-3000.3050
138297,PH-1000
138297,YF-3000.0270-300
138297,RX-8450
139270,LH-2700
139270,YT
139270,R
139270,RF-3300
139270,RF-1500
139270,TJ-6500.6300
139270,YF-8000.0500
139270,YF-8000.1800
139270,TJ-3000
139270,PX
139270,LR-3200
139270,RP-1500
139270,RX
139270,RX-8450.8000
139270,PN-8100
139270,RP-1400.8000-300
139270,PN-8100.0500
138856,TJ-4500
138856,TB-0900.8000-800
138856,TP
138856,PX
139808,LH-0500.6300
139808,LH-2700.6400
138170,TN-1000
138170,PX
138170,TP
138170,FT
138170,YL-3300.4500
138170,FP-4500
139083,PL-6400.1500
139083,PS-9800
139083,PL-7000
139083,HH-0500.0500
139083,ND-9200
139083,PH-1250.1800
139083,RX-8250
139598,BH-8600
139598,YV-3000.3000
139598,PH-1000
139598,TJ-3000
139598,BH
138039,LT-1750.0500
138039,YT
138039,L
138039,R
138039,PH-1000
138039,YF-3000.7740
138039,YF-8000.1800
138039,RF-1500
138039,LF
138039,YF-5000
138039,LH-2700.6000
138039,LT-2800
138039,PX
138039,RF-3300
138039,LV-1600
138039,LH-2700
138039,YF-3000.3800
138039,YF-3000.2440
138039,LH-2600
138039,LV-6800
138039,LH-6300.5500
138039,PN-8100
138039,RP-5000.1500
138039,RP-1400.8000-300
138039,RP-1400.8000-675
138039,RX-8450.8000
138039,RX
138039,LN-9500
138392,R
138392,YF-6500
138392,LJ-2000
138392,L
138392,YF-3000.0920
138392,YF-3000.1480
138392,YF-3000.2440
138392,YF-3000.3520
138392,YF-3000.8240
138392,LH-2700
138392,LF
138392,YF-3200
138392,LL-3000
138392,YF-5000
138392,LR
138392,YF-1500.8000
138392,YK-6500.6600
138392,LJ-5000.1000
138392,LR-6200
138392,LR-6600
138392,LR-8000.8000-820
