id,location_id,attention,address_1,address_2,city,state_province,postal_code,country
1028,137736,"Bon Secours Hospital, Psychiatry James Chambers, Executive Director",2000 West Baltimore Street,,Baltimore,MD,21223,US
1029,137630,"American Heart Association, Maryland OfficeSue Manning, VP of Corporate Relations       ",415 N. Charles Street,,Baltimore,MD,21201,US
1030,137856,Senior Health Insurance Assistance Program (S Thelma Winn,10 North Calvert Street,"3Rd Floor, Suite 300",Baltimore,MD,21202,US
1031,138195,"Military Order Of The Purple HeartVernon F. Mitchell, National Service Officer ",31 Hopkins Plaza,Room 1234,Baltimore,MD,21201-2829,US
1032,138222,"Naacp, Baltimore City Chapter Marvin Cheatham, President",8 West 26Th Street,,Baltimore,MD,21218,US
1033,139131,"Baltimore City Health Dept. Eric Lomboy, Director",The Healthy Home Division,312 N. Charles St. 2Nd Floor,Baltimore,MD,21201,US
1034,137849,"Cockeysville Food Pantry Hattie & Robert Cofiell, Volunteers",Frames United Methodist Church,14200 Mount Avenue,Phoenix,MD,21131,US
1035,139290,"Daybreak Rehabilitation Program Kheninh Daniels, Program Director",2490 Giles Road,,Baltimore,MD,21225,US
1036,138603,"Maryland State Income Tax InformationPeter Franchot, Comptroller                  ",110 Carroll Street,Comptroller Of The Treasury,Annapolis,MD,21401,US
1037,137916,"Easter Seals Greater Washington/Balto. Region Lisa Reeves, President/Ceo",1420 Spring Street,,Silver Spring,MD,20910,US
1038,139012,"Rebuilding Together, BaltimoreBonnie Bessor, Executive Director            ",1014 W. 36Th Street,,Baltimore,MD,21211,US
1039,137694,"County Ride Rosalie Coffmen, Manager",611 Central Avenue,,Towson,MD,21204,US
1040,139131,"Bureau Of Vector Control Ronald Cuffie, Director",3501 Brehms Lane,,Baltimore,MD,21213,US
1041,139442,"People Encouraging People (Corp. Office)Ms. Dale Meyer, President/ CEO               ",800 Wyman Park Drive,,Baltimore,MD,21211,US
1042,139696,"Adoption Makes Family, Inc.Dean Kirschner, Ph.D., LCSW-C                ",10635 York Road,,Cockeysville,MD,21030,US
1043,138087,"Jewish Community Center Of Greater BaltimoreLouis M. Buddy Sapolsky, Executive Director  ",5700 Park Heights Avenue,,Baltimore,MD,21215,US
1044,139119,"Child First Authority Carol Reckling, Executive Director",2901 Druid Park Drive,Suite A-203,Baltimore,MD,21215,US
1045,137688,"Baltimore City Medical SocietyLisa Williams, Executive Director            ",1211 Cathedral Street,,Baltimore,MD,21201,US
1046,138895,"Hereford Food Bank Ruth Robertson, Director",P.O. Box 400,,Monkton,MD,21111,US
1047,138592,"Paul's Place, Inc.William J. McLennan, Executive Director      ",1118 Ward Street,,Baltimore,MD,21230,US
1048,139111,"Maryland Community Health Initiative Vernard Nelson, Program Manager",2410 Pennsylvania Avenue,Suite 200,Baltimore,MD,21217,US
1049,137686,"Baltimore City Dss, Temporary Cash Assistance",1510 Guilford Avenue,,Baltimore,MD,21202,US
1050,139383,"Ames Shalom Community, Inc.Ruth Lewis                                   ",615 Baker Street,,Baltimore,MD,21217,US
1051,138269,"People's Community Health Center, Open Gates Theadra Word, Practice Manager",1111 Washington Blvd,,Baltimore,MD,21230,US
1052,139100,"Baltimore Outreach MinistryJo Blanco, Pastor                            ",2007 W  Baltimore Street,Basement,Baltimore,MD,21223,US
1053,137793,"Catholic Charities Of Balto., Immigration Cynthia B. Fickes, Director",Legal Services,430 S. Broadway,Baltimore,MD,21231,US
1054,137958,"Sisters Of St. Francis Of AssisiSister Jodene Wydeven, Coordinator           ",Claire Court,3725 Ellerslie Ave.,Baltimore,MD,21218,US
1055,139045,"Comprehensive Housing Assistance, Inc. (Chai)Ken Gelula, Director                         ",5712 Park Heights Avenue,,Baltimore,MD,21215,US
1056,138319,"Radio Reading Network Of Maryland Peggy Dorsey, Office Administrator",2901 Liberty Heights Avenue,,Baltimore,MD,21215,US
1057,137948,"First Baptist Church Soup Kitchen Reather Green, Coordinator",525 N. Caroline Street,,Baltimore,MD,21205,US
1058,137703,"Baltimore County Board Of Elections Katie Brown, Acting Director",106 Bloomsbury Avenue,3Rd Floor,Catonsville,MD,21228,US
1059,138400,"St. Francis Xavier Church Ed Thomas, Coordinator",1501 E. Oliver Street,,Baltimore,MD,21213-2999,US
1060,137734,"Blind Industries And Services Of MdFrederick J. Puente, President               ",3345 Washington Blvd.,,Baltimore,MD,21227,US
1061,138046,"Helping Up Mission Bob Gehman, Executive Director",1029 East Baltimore Street,,Baltimore,MD,21202,US
1062,138091,"Johns Hopkins Bayview Medical CenterGregory F. Schaffer, President               ",4940 Eastern Avenue,,Baltimore,MD,21224,US
1063,138493,"University Care At Edmondson Village Carolyn Morsell, Center Manager",4538 Edmondson Avenue,,Baltimore,MD,21229,US
1064,138152,"Primary Adult Care Program (Pac) Carol Dominic, Director",P.O. Box 386,,Baltimore,MD,21203,US
1065,138584,"Maryland Dept. Of Assessments & TaxationC. John Sullivan, Jr., Director              ",301 W. Preston Street,,Baltimore,MD,21201-2395,US
1066,138550,"Baltimore City Health Department-Wic Joanne Smith, Director",621 N. Eden Street,,Baltimore,MD,21205,US
1067,137671,"Assistance Center Of Towson ChurchesCatherine Burgess, Director                  ",120 West Pennsylvania Avenue,,Towson,MD,21204,US
1068,137748,"Kidsake Betty Bernos, Chairperson",C/O Brown Memorial Woodbrook Church,6200 N. Charles St.,Baltimore,MD,21212,US
1069,139116,"Greater Grace World OutreachJoyce Anderson, Coordinator                  ",6025 Moravia Park Drive,,Baltimore,MD,21206,US
1070,139815,"J&C Unity, Inc.Eartha L. Harris, Director                   ",Po Box 361,,Joppa,MD,21085,US
1071,138242,"Northeast Social Action Program, Inc. Mike Ritter, Program Manager",P.O. Box 831,,Hampstead,MD,21074,US
1072,137708,"Baltimore Pregnancy Center Mary Rossbach, Director",7311 Harford Road,,Baltimore,MD,21234,US
1073,138642,"Teachers Association Of Baltimore Co. (Tabco)Cheryl Bost, President                       ",305 E. Joppa Road,,Towson,MD,21286-3252,US
1074,138212,"Mt. Hebron Baptist ChurchRuth Fitts, President                        ",2651 W. North Avenue,,Baltimore,MD,21216,US
1075,138297,"Prisoners Aid Association Of Md, Inc. Michael Brown, Executive Director",204 E. 25Th Street,,Baltimore,MD,21218,US
1076,138153,"Maryland Emergency Food Assistance Program Rhonda Forman, Program Manager",311 W. Saratoga Street,,Baltimore,MD,21201-3521,US
1077,139270,"Women Accepting Responsibility (War) Bernice Tucker, Founder",2200 Garrison Blvd,Suite 301,Baltimore,MD,21216,US
1078,139287,"Dru Healthy Families MarylandDr. Barbara Hughes, Executive Director       ",1200 Druid Hill Avenue,,Baltimore,MD,21217,US
1079,138856,"Small Business Resource Center Paul Taylor, Director",1101 E. 33Rd Street,Suite C307,Baltimore,MD,21218,US
1080,139808,"Living Legacy Foundation, The Jim Ford, Director Of Communications",1730 Twin Springs Road,Suite 200,Halethorpe,MD,21227,US
1081,138170,"Pro Bono Resource Center Of Maryland, Inc. Sharon Goldsmith, Executive Director",520 West Fayette Street.,,Baltimore,MD,21201,US
1082,138479,"United Way Of Central Maryland, Inc.Larry Walton, CPO                            ",P.O. Box 1576,,Baltimore,MD,21203-1576,US
1083,137975,"Epoch Counseling Center, Lansdowne Manette Mapa Lcpc, Coordinator",3902 Annapolis Road,,Lansdowne,MD,21227,US
1084,139083,"Julie Community Center Sr. Barbara Ann English, Director",100 S. Washington Street,,Baltimore,MD,21231,US
1085,139268,"Care Connection, Inc.Dr. Howard Eisenberg, Director               ",1215 Annapolis Road,Suite 202,Odenton,MD,21113,US
1086,139598,"Baltimore Interfaith Hospitality Network Bruce Thompson, Executive Director",4213 Loch Raven Blvd.,,Baltimore,MD,21218-1409,US
1087,138039,"Chase Brexton Health Services, Inc. Dorothy Smith, Office Manager",8507 Liberty Road,,Randallstown,MD,21133,US
1088,138300,"Project Plase, Inc.Mary Slicher, Executive Director             ",1814 Maryland Avenue,,Baltimore,MD,21201,US
1089,138750,"National Kidney Foundation Of MarylandRaquel McGuire, Executive Director           ",1107 Kenilworth Drive,Suite 202,Towson,MD,21204,US
1090,138392,"St. Agnes Hospital Bonnie Phipps, President/Ceo",900 Caton Avenue,,Baltimore,MD,21229,US
1091,137831,"Christ Church Harbor Apartments, Inc. Cindy Berardino, Manager",600 Light Street,,Baltimore,MD,21230,US
1092,139426,"Jane Egenton House Angela Holland, Program Coordinator",708 Park Avenue,,Baltimore,MD,21201,US
1093,139141,"Patterson Park Community Development Corp.Mark Tough, Executive Director               ",2901 E. Baltimore Street,,Baltimore,MD,21224,US
1094,138152,"Maryland Medical Assistance Program Patricia Nowakowski, Director",201 West Preston Street,,Baltimore,MD,21201-2399,US
1095,137696,"Baltimore County Dss Mary Jo Woods, District Manager",Catonsville District Office,910 Frederick Rd.,Catonsville,MD,21228,US
1096,139454,"Family ConnectionsDr. Fred Strieder, Director                  ",1701 Madison Avenue,,Baltimore,MD,21217,US
1097,137919,"Echo House Multi-Service CenterJanice Lockwood, Executive Director          ",1705 West Fayette Street,,Baltimore,MD,21223-1708,US
1098,137681,"Baltimore Community Relations Commission Alvin Gillard, Director","Equitable Building, Suite 915",10 N. Calvert St.,Baltimore,MD,21202-1812,US
1099,137793,"Catholic Charities Aberdeen Family Center Kay Klein, Director",34 North Philadelphia Blvd.,,Aberdeen,MD,21001,US
1100,138365,"Sheppard Pratt Health System Bonnie Katz, Vice President",P.O. Box 6815,,Baltimore,MD,21285-6815,US
1101,138245,"Maryland Office Of The Attorney GeneralJ. Joseph Curran, Jr., State Attorney General",200 Saint Paul Place,,Baltimore,MD,21202-2021,US
1102,137910,"Dundalk Youth Service Center Jaqueline Stilling, Director",2660 Yorkway,,Baltimore,MD,21222,US
1103,137660,"Anne Arundel County Medical Society Mary Morin, Executive Director",714 Baltimore & Annapolis Blvd,,Severna Park,MD,21146,US
1104,138615,"Lupus Mid-AtlanticDiane O'Connor, Executive Director           ",7400 York Road,Suite 308,Baltimore,MD,21204-71,US
1105,139707,Johns Hopkins Children S Center George Siberry,200 North Wolfe Street,,Baltimore,MD,21287,US
1106,139355,"Hostelling International-UsaRuss Hedge, Executive Director               ",8401 Colesville Road,Suite 600,Silver Spring,MD,20910,US
1107,137793,"Catholic Charities Of Balto Pregnancy Pare Ellen Warnock, Associate Administrator",Center For Family Services,"11 E. Mount Royal Ave, 3Rd Floor",Baltimore,MD,21202,US
1108,138401,"St. Gregory The Great ChurchFather Damien Nalepa, Pastor                 ",1542 N. Gilmor Street,,Baltimore,MD,21217,US
1109,138082,"Ima World Church Paul Derstine, President",P.O. Box 429,,New Windsor,MD,21776,US
1110,139139,"Home Care SpecialtiesJosephine Utley, Director                    ",80 Pendragon Court,,Reisterstown,MD,21136,US
1111,138493,"Alcohol & Drug Abuse Prg. University Of Md Dr. Eric Weintraub, Director","Walter P. Carter Bld., Rm 2-357",630 W. Fayette Street,Baltimore,MD,21201,US
1112,138682,"Worker's Compensation CommissionR. Karl Aumann, Esq.,  Chairman              ",10 E. Baltimore St.,,Baltimore,MD,21202,US
1113,138804,"Harbor Primary Care, Adult Care Betty Koerber, Director",2900 S. Hanover Street,,Baltimore,MD,21225,US
1114,137749,"Brown's Community Outreach Gary Matthews, Executive Director",3215 West Belvedere Avenue,,Baltimore,MD,21215,US
1115,138728,"Heart's Place Services ShelterCarole Berman, Director                      ",2640 St. Paul Street,,Baltimore,MD,21218-4523,US
1116,137697,"Baltimore Co. Dept. Of Health, Liberty Family Laurie Zuback, Facilities Coordinator",3525 Resource Drive,,Randallstown,MD,21133,US
1117,138397,"St. Elizabeth's ChurchLucy Di Pinto, Director                      ",2638 E. Baltimore Street,,Baltimore,MD,21224,US
1118,137598,"Action In MaturityPatricia Chalfant, Director                  ",3900 Roland Avenue,,Baltimore,MD,21211,US
1119,138958,"Anacostia Watershed Society (Aws) Robert E. Boone, President",George Washington House,4302 Baltimore Ave.,Bladensburg,MD,20710-1031,US
1120,138498,"U.S. Dept. Of Veterans Affairs, Balto. Region George Wolohojian, Director",31 Hopkins Plaza,,Baltimore,MD,21201,US
1121,137705,"Utility Service Protection Program Towanda Howe, Limited Income Liaison",Baltimore Gas & Electric Co.,39 W. Lexington Street,Baltimore,MD,21201,US
1122,139302,"Gay Fathers' Coalition Of BaltimoreJim Stigliano, President                     ",C/O Glccb,241 West Chase Street,Baltimore,MD,21201,US
1123,138450,"Total Health Care Inc., Mondawmin Mall Patricia Newman, Center Manager",1501 Division Street,,Baltimore,MD,21217,US
1124,138143,"Maryland NonprofitsPeter Berns, Executive Director              ",190 West Ostend Street,Suite 201,Baltimore,MD,21230,US
1125,138467,"United Methodist Comm. Services Communication Donald Llewellyn, Director",Center,200 School Lane,Linthicum Heights,MD,21090,US
1126,138005,"Greater Baltimore Medical Center (Gbmc) Laurence M Merlis, President",6701 North Charles Street,,Baltimore,MD,21204,US
1127,137609,"All Saints Catholic ChurchEula Gray, Chair of Food Pantry              ",4406 Liberty Heights Avenue,,Baltimore,MD,21207-7593,US
1128,139068,"Raven's Medical Adult Day Care Edna Evans, Ceo",1821 N. Smallwood Street,,Baltimore,MD,21216-7512,US
1129,138006,"Greater Homewood Community Corporation, Inc.Jo Ann McKinney, Learner Advocate            ",3501 N. Charles Street,,Baltimore,MD,21218,US
1130,138131,"Loyola Clinical Centers, The Janet Simon Schreck, Division Director",5911 York Road,Suite 100,Baltimore,MD,21212,US
1131,137742,"Helen Smith Girls' Group Home Rhonda Outen, Program Manger",700 Hudson Avenue,,Takoma Park,MD,20912,US
1132,137936,"Family Bible Ministries Worldwide, Inc.Pastor C. Montgomery & B. Taylor, Coordinator",5300 Edmondson Avenue,,Baltimore,MD,21229,US
1133,139181,"Education Based Latino Outreach, Inc. (Eblo)Maritza Gonzales, Program Manager            ",606 S. Ann Street,,Baltimore,MD,21231,US
1134,138505,"Volunteers For Medical Engineering, Inc.Norma Theo Pinette, Executive Director       ",2301 Argonne Drive,,Baltimore,MD,21218,US
1135,138155,"Maryland Disability Law CenterVirginia Knowlton, Executive Director        ",1800 N. Charles Street,Suite 400,Baltimore,MD,21201,US
1136,137591,"First Mount Calvary Pantry Rose Long, Coordinator",1142 N. Fulton Avenue,,Baltimore,MD,21217,US
1137,139744,"Book Thing Of Baltimore, Inc., TheRussell Wattenburg, Executive Director       ",3001 Vineyard Lane,,Baltimore,MD,21218,US
1138,138856,"Small Business Resource CenterPaul Taylor, Director                        ",1101 E. 33Rd Street,,Baltimore,MD,21218,US
1139,138590,"The Community Mediation Program Tracee Ford, Director",3333 Greenmount Avenue,,Baltimore,MD,21218,US
1140,139124,"Maryland Educational Opportunity Center Ellen Dolvey-Howard, Executive Director",Wilde Lake Village Center,"10451 Twin Rivers Road, Suite 247",Columbia,MD,21044,US
1141,138141,"Martin Pollak Project Inc., The Richard L. Norman, Ceo",8 Market Place,Suite 408,Baltimore,MD,21202,US
1142,138493,"University Of Maryland Women's Health Center Linda Mcclellan, Rn, Practice Manager",120 Penn Street,,Baltimore,MD,21201,US
1143,139178,"Boumi Temple (Shriners)Ed Tripplett, Recorder                       ",P.O. Box 9695,,Baltimore,MD,21237,US
1144,137742,"Caithness Shelter Home Tessa Nelson, Manager",Confidential Address,,Silver Spring,MD,20906,US
1145,137736,"Bon Secours Women's Resource Center Verna Gentry, Program Coordinator",10 North Pulaski Street,,Baltimore,MD,21223,US
1146,137697,"Breast And Cervical Cancer Program Baltimore Constance Notaro, Program Director",6401 York Road,3Rd Floor,Baltimore,MD,21212,US
1147,138781,"Maryland General Assembly Karl S. Aro, Executive Director",Dept. Of Legislative Services,90 State Circle,Annapolis,MD,21401-1991,US
1148,138795,"Missing And Exploited Children's Association Anne Brooks, President",405 East Joppa Road,Suite 301,Towson,MD,21286-5478,US
1149,137920,"Edgemere Church Of God Food PantryRon Murray, Director                         ",,,Baltimore,MD,21219-2120,US
1150,138470,"Vita, Ccbc James Bryant, Professor",Catonsville Community College,"800 S. Rolling Road, Buld E, Rm 109",Catonsville,MD,21228,US
1151,139343,"Recovery NetworkClark Hudak, Director                        ",201 North Charles Street,Suite 200,Baltimore,MD,21201,US
1152,138423,"St. Paul Evangelical Lutheran Church Nancy Stroh, Secretary",3909 Pennington Avenue,,Baltimore,MD,21226-1211,US
1153,138011,"Hero (Health Education Resource Organization) Leonardo R. Ortega Md, Mph, Exec. Dir./Ceo",1734  Maryland Avenue,,Baltimore,MD,21201,US
1154,139097,"Lost Chord Club Raymond Reprogel, President",Messiah Lutheran Church,1025 South Potomac Street,Baltimore,MD,21223,US
1155,137648,"Arc Of Anne Arundel County, Inc.,TheKate Rollason, Executive Director            ",931 Spa Road,,Annapolis,MD,21401,US
1156,138047,"Holy Rosary Church PantryFather John Michalski, Coordinator           ",408 S. Chester Street,,Baltimore,MD,21231,US
1157,138338,"Salvation Army, Thrift Stores Major Dan  Delany, Head Administrator",2700 W. Patapsco Avenue,,Baltimore,MD,21230,US
1158,139330,"Victoire Health Services, Inc. Taiwo Brown, President",6211 Harford Road,,Baltimore,MD,21214,US
1159,137744,"Bread Of Life Ministry Jessie Hall, Coordinator",1501 Mcculloh Street,New  Metropolitan Church,Baltimore,MD,21217,US
1160,137832,"New Covenant Worship CenterBarbara Jones Brown, Coordinator             ",700 Wildwood Parkway,,Baltimore,MD,21229,US
1161,137674,"Jewish Volunteer Connection Leslie Pomerantz, Executive Director",1515 Reisterstown Road,3Rd Floor,Baltimore,MD,21208,US
1162,137998,"Goodwill Industries Of The ChesapeakeMarge Thomas, President/CEO                  ",222 East Redwood Street,,Baltimore,MD,21202,US
1163,139711,"Workforce Development Center At Hunt Valley Howard Marshall, Center Manager",11101 Mccormick Road,Suite 102,Baltimore,MD,21031,US
1164,137985,"Garrett County Health Department, Cindy Sharpless, Local Registrar",Vital Records,1025 Memorial Drive,Oakland,MD,21550,US
1165,138153,"Baltimore City Office Of Child Support Francine Pratt, Project Manager",Enforcement,"1 North Charles St., 5Th Floor",Baltimore,MD,21201,US
1166,139686,"Survivors Of Suicide Judy Tunkle, Facilitator","21 West Road, Suite 50",,Towson,MD,21204,US
1167,138381,"Family Health Centers Of BaltimorePaula B. McLellan, CEO                       ",631 Cherry Hill Road,,Baltimore,MD,21225,US
1168,137633,"American Red Cross, Central Md-HeadquartersFrank Miller, Executive Director             ",4800 Mount Hope Drive,,Baltimore,MD,21215-3231,US
1169,139087,"Eubie Blake National Jazz Institute And Troy Burton, Executive Director",Cultural Center,847 N. Howard Street,Baltimore,MD,21201,US
1170,139794,"Spectrum Support, Inc. David Thompson, Director",1708 Whitehead Road,Suite 100,Baltimore,MD,21207,US
1171,138695,"Arthritis Foundation, Southern Md Grace Ban, Executive Director",714 Baltimore Annapolis Boulevard,,Severna Park,MD,21146,US
1172,139305,"Park View At Catonsville Melinda Meushaw,  Manager",303 Maiden Choice Lane,,Catonsville,MD,21228,US
1173,139787,"Baltimore County Dept. Of Public WorksEdward C. Adams, Jr., Director               ",111 W. Chesapeake Avenue,Suite 307,Towson,MD,21204,US
1174,138895,"Hereford Food BankRuth Robertson, Director                     ",P.O. Box 400,,Monkton,MD,21111,US
1175,139284,"City Homes Management, Inc. Barry Mankowitz, President",330 E. 25Th Street,,Baltimore,MD,21218,US
1176,139768,"Maryland Area Guide Dog UsersGary C. Norman, Esq., CEO and President      ",4145 Falls Road,,Baltimore,MD,21211,US
1177,139268,"Care Connection, Inc. Dr. Howard Eisenberg, Director",1215 Annapolis Road,Suite 202,Odenton,MD,21113,US
1178,138179,"Maryland Volunteer Lawyers ServiceWinifred C. Borden, Executive Director       ",1 N. Charles Street,Suite 222,Baltimore,MD,21201-3701,US
1179,139011,"Dundalk United Methodist ChurchCatherine Edwards, Coordinator               ",6903 Mornington Road,,Dundalk,MD,21222,US
1180,139441,"Life Renewal Services, Inc.Karen Byrd, LCPC, CEO                        ",6326 Security Blvd.,Suite 101,Baltimore,MD,21207,US
1181,137875,"County United Way, Inc., Mary Beth Pirolozzi, Executive Director",Po Box 307,,Cumberland,MD,21501-0307,US
1182,138250,"On Our OwnTony Wright, Executive Director              ",6301 Harford Road,,Baltimore,MD,21214,US
1183,137853,"Columbia Lighthouse For The Blind Anthony Cancelosi, President Ceo","1825 K Street, Nw",Suite 1103,Washington,DC,20006,US
1184,138172,"Motor Vehicle Administration, Headquarters John T. Kuo, Administrator","6601 Ritchie Highway, N.E.",,Glen Burnie,MD,21062,US
1185,137849,"Frames United Methodist ChurchHattie & Robert Cofiell, Vol. Coordinators   ",14200 Mount Avenue,,Phoenix,MD,21131,US
1186,137686,"Baltimore City Dss, Public Assistance To Adul",1920 North Broadway,,Baltimore,MD,21213,US
1187,139341,"American Caregivers, Inc. Franc Ukpeh,  Executive Director","1734 Elton Road, Suite 103",,Silver Spring,MD,20903,US
1188,138090,"Walbrook Vicinity Churches Asst. Ministry Barbara Hayes, Coordinator",C/O John Wesley Church,3202 W. North Avenue,Baltimore,MD,21216,US
1189,138591,"Mayor's Office Of Information & TechnologySheila Dixon, Mayor                          ",100 N. Holliday Street,,Baltimore,MD,21202,US
1190,139106,"Senior Network Of North Baltimore James Williams, Interim Executive Director",5828 York Road,,Baltimore,MD,21212,US
1191,137721,"Bethel Outreach CenterDavid Hanna, Executive Director              ",Bethel African Methodist Episcopal Church,1429 Mcculloh Street,Baltimore,MD,21217,US
1192,138038,"Health Care For The Homeless, Inc., Baltimore Melly Goodell, Md; Medical Director",9100 Franklin Square Drive,Room 204,Rosedale,MD,21237,US
1193,137809,"Neighborhood Housing Services Of Baltimore In Felix Torres, Executive Director",244 N. Patterson Park Avenue,,Baltimore,MD,21231,US
1194,137916,"Easter Seals Nara Child Development Center Stacie Banks Hall, Director",8601 Adelphi Road,,College Park,MD,20740-6001,US
1195,137949,"First Baptist Church Of Essex Pantry Bill Ledford, Coordinator",911 Mace Avenue,,Essex,MD,21221,US
1196,137702,"Baltimore County State's Attorney's Office Scott Shellenberger, State's Attorney",401 Bosley Avenue,Room 511,Towson,MD,21204,US
1197,139445,"6776 Reisterstown Road Judith Sachwald, Director",Suite 305,,Baltimore,MD,21215,US
1198,137706,"Baltimore Medical System, St. Agnes Sharon Douglas, Office Manager",900 Caton Avenue,Mailbox # 081,Baltimore,MD,21229,US
1199,139046,"Development Corp. Of Northwest BaltimoreFlorine V. Robinson, Executive Director      ",3521 W. Belvedere Avenue,,Baltimore,MD,21215,US
1200,137793,"Francis X. Gallagher Services Mark Schulz, Administrator",2520 Pot Spring Road,,Timonium,MD,21093,US
1201,137891,"Dept Of Juvenile Services Area Ii Jim Mcclafferty, Area Director",308 Washington Avenue,,Towson,MD,21204,US
1202,139800,First CandleDeborah Boyd                                 ,1314 Bedford Avenue,Suite 210,Baltimore,MD,21208,US
1203,138712,"Maryland Rural Development CorporationR. Kevin Brooks, Executive Director          ",P.O. Box 4848,,Annapolis,MD,21403,US
1204,137672,"Associated Black CharitiesDiane Bell-McKoy, CEO                        ",1114 Cathedral Street,,Baltimore,MD,21201-5515,US
1205,137697,"Baltimore County Health Dept., Medical Social Phyllis Hall, Lcsw-C Director",6401 York Road,3Rd Floor,Baltimore,MD,21212,US
1206,138890,"Sisters Together And Reaching (Star), Inc Rev. Debra Hickman, President/Ceo",1505 Eutaw Place,,Baltimore,MD,21217,US
1207,139333,"Freedom Missionary Community Church Marie Wynn, Director",1216 E. Baltimore Street,,Baltimore,MD,21202,US
1208,139246,"Ats Of Cecil County, Inc. Ed Johnson, Director",212 Blue Ball Avenue,,Elkton,MD,21921,US
1209,139379,"Hope Alive MinistryDr. Basha P. Jordan, Jr.                     ",2308 N. Fulton Avenue,,Baltimore,MD,21217,US
1210,139554,"Care Clinic Cindy Weisbart, Psy.D",520 West Lombard Street,"Gray Hall, 1St Floor",Baltimore,MD,21201,US
1211,138138,March Of Dimes Birth Defects Foundation,"175 W. Ostend Street, Suite C",,Baltimore,MD,21230,US
1212,138092,"Johns Hopkins HospitalRonald Peterson, CEO                         ",600 N. Wolfe Street,Carnegie 3,Baltimore,MD,21287,US
1213,138264,"Pastoral Counseling Services Of Maryland Judith Venable, Clinical Coordinator",5407 N. Charles Street,,Baltimore,MD,21210-2094,US
1214,137712,"Greater Baltimore Urban League, Inc. J. Howard Henderson, President",512 Orchard Street,,Baltimore,MD,21201,US
1215,137951,"Florence Crittenton Services Of Balto., Inc. Anne Davis, Ceo",3110 Crittenton Place,,Baltimore,MD,21211,US
1216,138211,"Mountain Manor Treatment CentersPaul Wells, Administrator                    ",3800 Frederick Avenue,,Baltimore,MD,21229,US
1217,138300,"Project Plase, Inc. Mary Slicher, Executive Director",1814 Maryland Avenue,,Baltimore,MD,21201,US
1218,138704,"U.S. Food & Drug Administration, HeadquartersAndrew C. Von Eschenbach,  Commissioner      ",5600 Fishers Lane,,Rockville,MD,20857,US
1219,138243,"Northwest Baltimore Youth Services, Inc. Audrey M. Bennett, Executive Director",3319 West Belvedere Avenue,,Baltimore,MD,21215,US
1220,139791,"Maryland General Service, Inc. Of Alcoholics",P.O. Box 2683,,Salisbury,MD,21802,US
1221,138595,"Wage Commission Sheldon Shugarman, Acting Executive Director",4 S. Frederick Street,Suite 100,Baltimore,MD,21202,US
1222,137683,"Baltimore Housing, Step-Up Program Kylla Williams, Director",417 E. Fayette Street,Suite 923,Baltimore,MD,21202,US
1223,138524,"Waverly Family Center Sharon Thomas, Director",829 Montpelier Street,,Baltimore,MD,21218,US
1224,139809,"Laurel Pregnancy Center Andrea Capuyan, Executive Director",415 Main Street,,Laurel,MD,20707,US
1225,139284,"City Homes Management, Inc.Barry Mankowitz, President                   ",330 E. 25Th Street,,Baltimore,MD,21218,US
1226,138362,"Shepherd's Clinic Jack Vandenhengel, Executive Director",2800 Kirk Avenue,,Baltimore,MD,21218,US
1227,138131,"Loyola College Speech & Language Center Mina Goodman, Division Director",Columbia,8890 Mcgraw Road,Columbia,MD,21045,US
1228,139467,"Abledata Katherine Belknap, Project Director",8630 Fenton Street,Suite 930,Silver Spring,MD,20910,US
1229,137696,"Baltimore County Dss, District Office Steve Kearns, District Manager",7701 Dunmanway,,Dundalk,MD,21222,US
1230,139131,"Baltimore City Health Dept. Sandra Haskett, Administrative Director",Comprehensive School Health Services,210 Guilford Avenue 2Nd Floor,Baltimore,MD,21202,US
1231,138551,"Woodbourne Center, Inc. Lauren Greenwald, Director",Community Residential Program,2041 E. Fayette St.,Baltimore,MD,21231,US
1232,138494,"Maryland Poison Center Dr. Bruce Anderson, Director Of Operations",220 Arch Street,Office Level  1,Baltimore,MD,21201,US
1233,138211,"Mountain Manor Treatment Center Paul Wells, Administrator",3800 Frederick Avenue,,Baltimore,MD,21229,US
1234,138753,"Medical Eye Bank Of MarylandPatricia Murphy, Executive Director          ",815 Park Avenue,,Baltimore,MD,21201,US
1235,137598,"Action In Maturity Kimberly Allender, Transport & Event Coor.",3900 Roland Avenue,,Baltimore,MD,21211,US
1236,138228,"Hemophilia Foundation Of Maryland, Inc. Emma Miller, Executive Director",13 Class Court,Suite 200,Parkville,MD,21234,US
1237,137828,"The Children's HomeAndre Cooper, CEO                            ",205 Bloomsbury Avenue,,Catonsville,MD,21228,US
1238,137985,"Paw Prints Kristen Walker, Coordinator",1025 Memorial Drive,,Oakland,MD,21550,US
1239,137683,"Housing Choice Voucher Program, Baltimore Cit John Kelleher, Associate Deputy Director",1225 W Pratt Street,,Baltimore,MD,21223,US
1240,138617,"Sidran Institute Esther Giller, President & Ceo",200 E. Joppa Road,Suite 207,Baltimore,MD,21286,US
1241,139565,"Absolute Quality Care Assisted LivingVellner McNair, Owner/Manager                ",4401 Old York Road,,Baltimore,MD,21212,US
1242,139714,"Baltimore County Office Of Mary L. Harvey, Director",Community Conservation,"6401 York Road, 2Nd Floor",Baltimore,MD,21212,US
1243,139414,"Whole Woman's Health Gloria Johnson, Executive Director",7648 Belair Road,,Baltimore,MD,21236,US
